ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000232778	RPL23AP50	6	108253004	108253458	1	pseudogene	NA	RPL23AP50	NA	NA	1	0.634	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.429e-08	rs146409271	6
ENSG00000272476	RP1-191J18.66	6	108278617	108281190	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.839e-06	rs146409271	6
ENSG00000224987	RP1-191J18.65	6	108306293	108306894	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.839e-06	rs146409271	6
ENSG00000253090	SNORA73	6	108306863	108306983	-1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.839e-06	rs146409271	6
ENSG00000231112	MTHFD2P3	6	108307015	108307235	-1	pseudogene	NA	MTHFD2P3	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.839e-06	rs146409271	6
ENSG00000238490	Y_RNA	6	108382022	108382134	1	misc_RNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.429e-08	rs146409271	6
ENSG00000271608	RP11-697G4.4	6	108872221	108872410	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.429e-08	rs146409271	6
ENSG00000228976	SUMO2P8	6	108939203	108939488	-1	pseudogene	NA	SUMO2P8	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.429e-08	rs146409271	6
ENSG00000231559	RP3-354J5.3	6	109138883	109139129	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	1.839e-06	rs146409271	6
ENSG00000118690	ARMC2	6	109169619	109295186	1	protein_coding	84071	ARMC2	2.20161046716889e-08	0.466251052	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	1.839e-06	rs146409271	6
ENSG00000218872	RP11-249L21.2	6	109177603	109177940	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	1.839e-06	rs146409271	6
ENSG00000228834	RP11-249L21.4	6	109228818	109229076	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.839e-06	rs146409271	6
ENSG00000230290	ARMC2-AS1	6	109244179	109245306	-1	antisense	NA	ARMC2-AS1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.429e-08	rs146409271	6
ENSG00000080546	SESN1	6	109307640	109416022	-1	protein_coding	27244	SESN1	0.000638247819798128	-1.111850373	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.429e-08	rs146409271	6
ENSG00000271730	RP11-787I22.3	6	109319685	109320328	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.429e-08	rs146409271	6
ENSG00000183137	CEP57L1	6	109416313	109485135	1	protein_coding	285753	CEP57L1	4.26476293249987e-09	-0.85877532	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.429e-08	rs146409271	6
ENSG00000185250	PPIL6	6	109711418	109762374	-1	protein_coding	285755	PPIL6	6.30258336517342e-08	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.429e-08	rs146409271	6
ENSG00000135587	SMPD2	6	109761966	109765122	1	protein_coding	6610	SMPD2	8.11572389971647e-11	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.429e-08	rs146409271	6
ENSG00000135596	MICAL1	6	109765265	109787171	-1	protein_coding	64780	MICAL1	2.54826851751808e-12	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.429e-08	rs146409271	6
ENSG00000156011	PSD3	8	18384811	18942240	-1	protein_coding	23362	PSD3	0.851705649436322	1.354305318	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	7.572e-06	rs4332151	7
ENSG00000201157	SNORA62	8	18837129	18837282	1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs4332151	7
ENSG00000253335	RP11-420B22.1	8	18846789	18858462	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	7.572e-06	rs4332151	7
ENSG00000270255	RP11-420B22.2	8	18859137	18859460	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	7.572e-06	rs4332151	7
ENSG00000254242	RP11-1080G15.2	8	18949243	18972534	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	7.572e-06	rs4332151	7
ENSG00000104611	SH2D4A	8	19171128	19253729	1	protein_coding	63898	SH2D4A	1.53114480649588e-18	-0.083318155	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs4332151	7
ENSG00000147408	CSGALNACT1	8	19261672	19615540	-1	protein_coding	55790	CSGALNACT1	6.87751081149391e-05	0.406270981	103	13.07	79	8.6908e-25	0	EyeGEx:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:CMC_NoSVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Thyroid:GTEx/v7/Muscle_Skeletal:GTEx/v7/Thyroid:GTEx/v6/Thyroid	-	Yes	Adult_Cortex:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.572e-06	rs4332151	7
ENSG00000253270	RP11-1105O14.1	8	19536083	19546445	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	7.572e-06	rs4332151	7
ENSG00000104613	INTS10	8	19674651	19709594	1	protein_coding	55174	INTS10	0.984216594645776	NA	0	0	19	8.4413e-09	5.78443344687962e-05	eQTLGen_cis_eQTLs	+	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	7.572e-06	rs4332151	7
ENSG00000175445	LPL	8	19759228	19824769	1	protein_coding	4023	LPL	3.33727737763241e-06	1.047176611	0	0	10	1.3212e-09	1.3074459044257e-05	eQTLGen_cis_eQTLs	-	No	NA	1.568e-05	rs4332151	7
ENSG00000242709	RPL30P9	8	19970854	19971183	-1	pseudogene	NA	RPL30P9	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.572e-06	rs4332151	7
ENSG00000061337	LZTS1	8	20103676	20161474	-1	protein_coding	11178	LZTS1	0.525971472516105	0.734388626	0	0	0	NA	NA	NA	NA	Yes	IMR90	6.187e-05	rs4332151	7
ENSG00000147443	DOK2	8	21766384	21771371	-1	protein_coding	9046	DOK2	2.33626639170304e-06	0.269055848	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs4332151	7
ENSG00000130227	XPO7	8	21777180	21864096	1	protein_coding	23039	XPO7	0.999999311353521	-0.565357214	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs4332151	7
ENSG00000240291	RP11-499P20.2	10	18802044	18834580	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.665e-06	rs55829750	8
ENSG00000225527	RP11-383B4.4	10	18820778	18822265	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.665e-06	rs55829750	8
ENSG00000241058	NSUN6	10	18834490	18940551	-1	protein_coding	221078	NSUN6	1.72775122895768e-14	-0.298655594	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.665e-06	rs55829750	8
ENSG00000271786	RP11-139J15.7	10	18931405	18944123	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.665e-06	rs55829750	8
ENSG00000152487	ARL5B-AS1	10	18940195	18948214	-1	lincRNA	NA	ARL5B-AS1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.665e-06	rs55829750	8
ENSG00000165997	ARL5B	10	18948334	18970568	1	protein_coding	221079	ARL5B	0.463976138130045	0.319437506	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.665e-06	rs55829750	8
ENSG00000225509	AIFM1P1	10	19024674	19027560	1	pseudogene	NA	AIFM1P1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.665e-06	rs55829750	8
ENSG00000234244	RP11-139J15.5	10	19035362	19036782	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.665e-06	rs55829750	8
ENSG00000234813	RP11-288D15.1	10	19229430	19229882	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm	1.665e-06	rs55829750	8
ENSG00000204740	MALRD1	10	19492779	20079330	1	protein_coding	NA	MALRD1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.665e-06	rs55829750	8
ENSG00000227734	RP11-49L2.1	10	19579152	19580409	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell	1.665e-06	rs55829750	8
ENSG00000239539	HMGN1P20	10	19778030	19778329	1	pseudogene	NA	HMGN1P20	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.665e-06	rs55829750	8
ENSG00000236960	RP11-265G8.3	10	19780001	19780228	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.665e-06	rs55829750	8
ENSG00000200545	U3	10	19887176	19887391	1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.665e-06	rs55829750	8
ENSG00000252001	RNA5SP303	10	19922612	19922741	-1	rRNA	NA	RNA5SP303	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.665e-06	rs55829750	8
ENSG00000233968	RP11-354E11.2	10	19999257	20017479	-1	antisense	101928834	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.665e-06	rs55829750	8
ENSG00000230818	MTND2P16	10	20036752	20037550	1	pseudogene	NA	MTND2P16	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.665e-06	rs55829750	8
ENSG00000212072	AL353147.1	10	20072486	20072589	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.665e-06	rs55829750	8
ENSG00000252832	RNU6-1212P	10	20081927	20082030	-1	snRNA	NA	RNU6-1212P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.665e-06	rs55829750	8
ENSG00000120594	PLXDC2	10	20105168	20578785	1	protein_coding	84898	PLXDC2	0.613047816780497	-0.361772589	0	0	126	6.13287e-07	0.00259364	GTEx/v8/Colon_Sigmoid	+	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.665e-06	rs55829750	8
ENSG00000238246	RP11-575A19.2	10	20359734	20380713	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	hESC	1.665e-06	rs55829750	8
ENSG00000228339	AMD1P1	10	20638978	20640029	1	pseudogene	NA	AMD1P1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.665e-06	rs55829750	8
ENSG00000265372	MIR4675	10	20840899	20840975	1	miRNA	100616383	MIR4675	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.665e-06	rs55829750	8
ENSG00000235940	MTND1P21	10	21093222	21093506	1	pseudogene	NA	MTND1P21	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.665e-06	rs55829750	8
ENSG00000230112	RP11-56H7.2	10	21130304	21130489	1	pseudogene	NA	NA	NA	NA	0	0	1	0.0004309	0.03475	TIGER/Nom_Alonso_Pancreatic_islets	+	Yes	Mesenchymal_Stem_Cell	1.665e-06	rs55829750	8
ENSG00000148444	COMMD3	10	22604903	22609235	1	protein_coding	23412	COMMD3	0.00742011460272826	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.665e-06	rs55829750	8
ENSG00000269897	COMMD3-BMI1	10	22605317	22618471	1	protein_coding	100532731	COMMD3-BMI1	0.0225993476495416	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.665e-06	rs55829750	8
ENSG00000168283	BMI1	10	22610140	22620413	1	protein_coding	648	BMI1	0.515144747396546	-0.143840631	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.665e-06	rs55829750	8
ENSG00000272516	RP11-573G6.9	10	22621333	22621916	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.665e-06	rs55829750	8
ENSG00000271981	RP11-573G6.8	10	22621516	22621910	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.665e-06	rs55829750	8
ENSG00000272366	RP11-573G6.10	10	22629306	22629544	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.665e-06	rs55829750	8
ENSG00000077327	SPAG6	10	22634399	22743153	1	protein_coding	9576	SPAG6	7.41292381390175e-06	-0.814068431	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.665e-06	rs55829750	8
ENSG00000221221	AL139815.1	10	23363312	23363407	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.665e-06	rs55829750	8
ENSG00000148450	MSRB2	10	23384435	23410942	1	protein_coding	22921	MSRB2	0.00424761100040581	-0.322431289	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.665e-06	rs55829750	8
ENSG00000264574	MIR1254-2	10	23682334	23682396	1	miRNA	100616217	MIR1254-2	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	3.438e-06	rs55829750	8
ENSG00000238515	snoU13	10	23688460	23688528	-1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	3.438e-06	rs55829750	8
ENSG00000261489	CTD-2515H24.3	15	57769682	57770527	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	hESC	NA	rs34868598	9
ENSG00000261265	CTD-2515H24.4	15	57819385	57821207	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	8.479e-06	rs34868598	9
ENSG00000240874	CTD-2515H24.1	15	57848149	57848577	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000137878	GCOM1	15	57884106	58006943	1	protein_coding	100820829	GCOM1	3.95491169061382e-09	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000263155	MYZAP	15	57884139	57977562	1	protein_coding	100820829	MYZAP	2.21367341168049e-09	-0.379993748	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000255529	POLR2M	15	57884231	58074960	1	protein_coding	145781	POLR2M	0.169086388609866	-0.26216385	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000261219	RP11-344A16.2	15	58012493	58013126	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000128918	ALDH1A2	15	58245622	58790065	-1	protein_coding	101928635	ALDH1A2	0.516630055977224	1.671453522	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000103569	AQP9	15	58430368	58478110	1	protein_coding	366	AQP9	0.446614670928057	1.792505109	0	0	2	0.000564233	0.0364897232165391	PsychENCODE_eQTLs:CMC_SVA_cis	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	8.479e-06	rs34868598	9
ENSG00000259651	CTD-2330J20.1	15	58442474	58442762	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	8.479e-06	rs34868598	9
ENSG00000259626	RP11-925D8.2	15	58442834	58443161	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	8.479e-06	rs34868598	9
ENSG00000259600	RP11-925D8.3	15	58443232	58444712	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	8.479e-06	rs34868598	9
ENSG00000259379	RP11-925D8.5	15	58444805	58446606	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	8.479e-06	rs34868598	9
ENSG00000259671	RP11-925D8.6	15	58447159	58448260	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	8.479e-06	rs34868598	9
ENSG00000240934	RP11-925D8.1	15	58492805	58493217	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000166035	LIPC	15	58702768	58861151	1	protein_coding	3990	LIPC	0.000171127202456162	0.201437992	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	8.479e-06	rs34868598	9
ENSG00000259293	RP11-355N15.1	15	58727089	58790934	-1	antisense	101928694	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000259476	RP11-50C13.2	15	58813510	58815570	1	sense_intronic	101928668	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000259250	RP11-50C13.1	15	58879706	58883875	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000137845	ADAM10	15	58887403	59042177	-1	protein_coding	102	ADAM10	0.999844506827148	-1.03229948	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000239100	snoU13	15	58892331	58892434	-1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000259173	RP11-30K9.7	15	59047824	59048446	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000200318	U3	15	59052666	59052880	-1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000245975	RP11-30K9.6	15	59060271	59063173	-1	lincRNA	101928725	NA	NA	NA	0	0	1	0.000106866	0.011213	GTEx/v8/Adipose_Subcutaneous	NA	Yes	IMR90:Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000128923	FAM63B	15	59063391	59154099	1	protein_coding	54629	FAM63B	0.189061306036796	-0.793708674	0	0	6	1.92767e-07	6.75943e-18	eQTLGen_cis_eQTLs:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v7/Artery_Coronary:GTEx/v7/Artery_Tibial:GTEx/v6/Artery_Tibial	NA	Yes	IMR90:Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000259353	RP11-30K9.5	15	59149030	59157262	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Trophoblast-like_Cell	8.479e-06	rs34868598	9
ENSG00000259738	ZNF444P1	15	59157205	59157502	1	pseudogene	NA	ZNF444P1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Trophoblast-like_Cell	8.479e-06	rs34868598	9
ENSG00000157450	RNF111	15	59157374	59389618	1	protein_coding	54778	RNF111	0.999889183334039	-0.971846077	20	7.698	2	1.8172e-11	0	eQTLGen_cis_eQTLs	NA	Yes	Trophoblast-like_Cell	8.479e-06	rs34868598	9
ENSG00000242747	RP11-30K9.1	15	59161858	59162333	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000137776	SLTM	15	59171244	59225852	-1	protein_coding	79811	SLTM	0.999996386807791	-0.544071753	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000225798	AC025918.2	15	59182166	59186281	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000259393	RP11-313H3.1	15	59259245	59260007	-1	pseudogene	NA	NA	NA	NA	3	7.312	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000241640	RP11-59H7.1	15	59341598	59342584	-1	pseudogene	NA	NA	NA	NA	2	7.155	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000157456	CCNB2	15	59397277	59417244	1	protein_coding	9133	CCNB2	1.58542348538884e-06	-0.394770432	3	2.288	7	4.93972e-08	1.42138e-15	GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Nerve_Tibial:GTEx/v8/Thyroid	-	Yes	Adult_Cortex:Fetal_Cortex:Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000259732	RP11-59H7.3	15	59413233	59425449	1	sense_overlapping	NA	NA	NA	NA	2	2.217	13	7.52291e-07	1.33927e-11	eQTLcatalogue/GENCORD_ge_LCL:GTEx/v8/Artery_Tibial:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid:GTEx/v7/Artery_Tibial:GTEx/v7/Cells_Transformed_fibroblasts	-	Yes	Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000157483	MYO1E	15	59427113	59665099	-1	protein_coding	4643	MYO1E	0.0479778930717418	0.925227799	1	2.217	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	8.479e-06	rs34868598	9
ENSG00000268327	C15ORF31	15	59439899	59440054	1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000221096	AC092757.1	15	59443177	59443267	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
