GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000198797	1	177140633	177251558	82	8	54814	0.84524	0.19899	BRINP2
ENSG00000120341	1	177893091	177953438	122	18	54914	0.39184	0.34759	SEC16B
ENSG00000075391	1	178062864	178448644	278	7	55165	0.45525	0.32446	RASAL2
ENSG00000240021	1	178482212	178517734	58	5	54920	-0.22803	0.59019	TEX35
ENSG00000213057	1	178511887	178518024	22	3	54943	0.26586	0.39517	C1orf220
ENSG00000184909	1	178511950	178517579	18	2	54977	0.39524	0.34633	C1ORF220
ENSG00000116191	1	178694300	178889238	145	9	55141	-0.10137	0.54037	RALGPS2
ENSG00000116194	1	178818840	178840187	14	4	55071	0.16366	0.435	ANGPTL1
ENSG00000116199	1	178994939	179045697	87	8	55125	-0.10614	0.54226	FAM20B
ENSG00000186283	1	179050512	179067158	21	4	54686	0.045946	0.48168	TOR3A
ENSG00000143322	1	179068462	179198819	128	4	55129	-0.25685	0.60135	ABL2
ENSG00000057252	1	179262925	179327815	158	10	55114	-0.93578	0.82531	SOAT1
ENSG00000162779	1	179334855	179523870	574	13	55110	0.88499	0.18808	AXDND1
ENSG00000269064	1	179443716	179457805	96	4	55225	1.5367	0.062179	AL160286.1
ENSG00000116218	1	179519674	179545087	49	7	54911	0.73538	0.23106	NPHS2
ENSG00000162782	1	179560748	179660407	212	14	55021	0.28675	0.38715	TDRD5
ENSG00000143340	1	179712298	179785333	98	10	54941	-1.8472	0.96764	FAM163A
ENSG00000169905	1	179809102	179846938	32	3	55175	-1.5076	0.93417	TOR1AIP2
ENSG00000143337	1	179851177	179894135	55	3	55137	-2.0408	0.97936	TOR1AIP1
ENSG00000135837	1	179923873	180084015	209	7	55223	-1.9612	0.97507	CEP350
ENSG00000116260	1	180123969	180173165	119	10	55002	1.2805	0.10018	QSOX1
ENSG00000121454	1	180199421	180249380	25	4	54818	2.3469	0.009465	LHX4
ENSG00000135847	1	180244515	180472089	148	5	55110	0.46986	0.31923	ACBD6
ENSG00000143324	1	180601140	180859387	133	4	55139	-0.74168	0.77086	XPR1
ENSG00000135835	1	180882290	180920750	26	7	54894	0.67241	0.25066	KIAA1614
ENSG00000135823	1	180941861	180992047	36	3	55145	1.7103	0.043603	STX6
ENSG00000153029	1	181003067	181031074	35	6	55087	-0.31488	0.62357	MR1
ENSG00000162783	1	181057638	181059977	1	1	55203	-0.5244	0.7	IER5
ENSG00000198216	1	181382238	181777219	333	38	54943	-0.18282	0.57253	CACNA1E
ENSG00000179930	1	182023705	182030847	5	1	54944	0.6963	0.24312	ZNF648
ENSG00000135821	1	182350839	182361341	17	1	55065	1.7842	0.037197	GLUL
ENSG00000203730	1	182367252	182369751	5	1	55262	1.8272	0.033837	TEDDM1
ENSG00000121446	1	182419256	182529734	259	7	55060	2.1735	0.014873	RGSL1
ENSG00000135828	1	182542769	182558391	8	2	55151	0.49585	0.31	RNASEL
ENSG00000143333	1	182567758	182573543	3	1	54272	0.18084	0.42825	RGS16
ENSG00000135824	1	182615239	182653711	58	5	55088	-0.44311	0.67116	RGS8
ENSG00000135838	1	182758428	182799519	24	1	55235	0.46293	0.32171	NPL
ENSG00000135829	1	182808504	182856886	34	2	55216	0.41749	0.33816	DHX9
ENSG00000157060	1	182869000	182922660	32	1	55166	0.26096	0.39706	SHCBP1L
ENSG00000135862	1	182992595	183114727	293	5	55229	0.12058	0.45201	LAMC1
ENSG00000058085	1	183155373	183214035	110	10	55014	1.6758	0.04689	LAMC2
ENSG00000157064	1	183217372	183387737	251	22	54810	-0.64302	0.7399	NMNAT2
ENSG00000116698	1	183441351	183567381	117	13	55126	0.075275	0.47	SMG7
ENSG00000116701	1	183524698	183560011	41	7	55083	-0.39478	0.6535	NCF2
ENSG00000162704	1	183592401	183604892	61	2	55223	0.2635	0.39608	ARPC5
ENSG00000143344	1	183605220	183897665	611	30	55165	-0.29549	0.61619	RGL1
ENSG00000173627	1	183615541	183622451	31	2	55255	0.29546	0.38382	APOBEC4
ENSG00000198756	1	183898796	184006863	151	15	55012	0.044737	0.48216	COLGALT2
ENSG00000198860	1	184020811	184043346	4	1	54145	-0.75626	0.77525	TSEN15
ENSG00000116667	1	184356192	184598154	254	13	54936	-0.17124	0.56798	C1orf21
ENSG00000116406	1	184659365	184724047	30	4	55131	1.0803	0.14	EDEM3
ENSG00000135842	1	184759858	184943682	184	17	54939	0.91968	0.17887	FAM129A
ENSG00000121481	1	185014496	185071740	42	2	55229	1.7763	0.037839	RNF2
ENSG00000121486	1	185087220	185126204	67	4	55183	1.5952	0.055334	TRMT1L
ENSG00000116668	1	185126212	185260897	228	10	55124	2.3188	0.010204	SWT1
ENSG00000116679	1	185265520	185286461	21	4	54858	2.4072	0.0080373	IVNS1ABP
ENSG00000143341	1	185703683	186160085	75	5	54797	0.57191	0.28369	HMCN1
ENSG00000116690	1	186265405	186283694	20	4	54861	0.69644	0.24308	PRG4
ENSG00000047410	1	186280784	186344825	97	7	55174	0.52395	0.30016	TPR
ENSG00000157181	1	186344890	186390510	41	5	55152	0.77523	0.2191	C1orf27
ENSG00000116703	1	186412698	186430254	4	1	54515	-0.3451	0.63499	PDC
ENSG00000116711	1	186798085	186958113	222	18	54934	-0.31378	0.62316	PLA2G4A
ENSG00000162670	1	190066792	190446759	381	18	55090	1.1608	0.12287	BRINP3
ENSG00000150681	1	192127587	192154945	22	3	55104	0.4775	0.3165	RGS18
ENSG00000253148	1	192286122	192336415	48	2	55020	-0.61462	0.7306	RGS21
ENSG00000090104	1	192544857	192549161	4	2	54814	-1.2873	0.90101	RGS1
ENSG00000127074	1	192605275	192629390	32	3	54945	-0.37624	0.64663	RGS13
ENSG00000116741	1	192778169	192781403	7	2	55201	0.98176	0.16311	RGS2
ENSG00000116750	1	192981380	193029237	11	1	54901	0.96392	0.16754	UCHL5
ENSG00000116747	1	193028552	193060907	7	1	54685	0.81844	0.20655	TROVE2
ENSG00000134371	1	193091147	193223031	72	1	54901	0.72494	0.23425	CDC73
ENSG00000162630	1	193148175	193155784	5	1	55180	0.70305	0.24101	B3GALT2
ENSG00000162687	1	196194909	196578355	81	7	54965	-0.37524	0.64626	KCNT2
ENSG00000000971	1	196621008	196716634	79	7	54971	0.0077181	0.49692	CFH
ENSG00000080910	1	196788898	196928356	43	3	54524	-0.61037	0.72919	CFHR2
ENSG00000134365	1	196819371	196888102	13	2	54104	-0.40498	0.65725	CFHR4
ENSG00000134389	1	196946667	196978804	26	3	55140	-1.3252	0.90745	CFHR5
ENSG00000143278	1	197008321	197036397	19	2	55133	-1.3009	0.90336	F13B
ENSG00000066279	1	197053258	197115824	30	2	55212	-1.0073	0.8431	ASPM
ENSG00000177888	1	197122810	197169672	26	4	55060	-0.52784	0.7012	ZBTB41
ENSG00000134376	1	197170592	197447585	166	18	54737	-0.064609	0.52576	CRB1
ENSG00000213047	1	197473878	197744826	167	5	55132	1.2501	0.10563	DENND1B
ENSG00000203724	1	197871777	197876497	1	1	54364	-1.7577	0.9606	C1orf53
ENSG00000143355	1	197881037	197904608	6	1	54777	-0.70598	0.7599	LHX9
ENSG00000151414	1	198126093	198291550	277	11	55147	-0.78828	0.78473	NEK7
ENSG00000151418	1	198492352	198510075	16	3	55050	0.15163	0.43974	ATP6V1G3
ENSG00000081237	1	198607801	198726545	124	14	54960	1.2313	0.10911	PTPRC
ENSG00000116833	1	199996730	200146552	108	12	55007	-0.46389	0.67864	NR5A2
ENSG00000118193	1	200520628	200589862	80	6	55129	-2.1642	0.98478	KIF14
ENSG00000118197	1	200593024	200639097	71	6	54942	0.51059	0.30482	DDX59
ENSG00000118200	1	200708686	200829832	128	7	55150	0.80515	0.21037	CAMSAP2
ENSG00000170128	1	200842083	200843306	2	1	54827	1.6384	0.050671	GPR25
ENSG00000163362	1	200860176	200884863	7	3	54532	1.8141	0.034833	C1orf106
ENSG00000116852	1	200938520	200992828	74	9	55019	0.25251	0.40032	KIF21B
ENSG00000081248	1	201008642	201081694	41	9	54826	-0.75315	0.77432	CACNA1S
ENSG00000232237	1	201083081	201096312	19	3	54924	0.53988	0.29464	ASCL5
ENSG00000116857	1	201103900	201140702	71	9	55066	0.72692	0.23364	TMEM9
ENSG00000163395	1	201159953	201198080	21	3	55037	0.48459	0.31398	IGFN1
ENSG00000081277	1	201252580	201302121	85	7	54869	-0.10669	0.54248	PKP1
ENSG00000118194	1	201328136	201346890	17	3	54880	2.6579	0.003932	TNNT2
ENSG00000159166	1	201342372	201368736	21	4	54655	1.3693	0.085449	LAD1
ENSG00000159173	1	201373625	201398994	2	1	55134	-0.29488	0.61596	TNNI1
ENSG00000159176	1	201452658	201478584	24	4	54970	0.20817	0.41755	CSRP1
ENSG00000134369	1	201592411	201796102	197	30	54945	-0.81675	0.79296	NAV1
ENSG00000198700	1	201798269	201853422	59	9	55167	-1.675	0.95303	IPO9
ENSG00000198892	1	201857808	201861434	3	2	55203	-0.33437	0.63095	SHISA4
ENSG00000163431	1	201865580	201915715	57	9	55004	-1.4918	0.93213	LMOD1
ENSG00000134375	1	201924619	201939789	17	4	54948	-0.93274	0.82452	TIMM17A
ENSG00000176393	1	201951500	201975275	44	4	54991	-0.79959	0.78803	RNPEP
ENSG00000170075	1	202091986	202102720	6	2	54313	0.76197	0.22304	GPR37L1
ENSG00000143851	1	202116141	202130716	2	1	55267	-0.10987	0.54375	PTPN7
ENSG00000133067	1	202163029	202288909	131	8	55104	-0.98343	0.8373	LGR6
ENSG00000077152	1	202300785	202311108	2	1	55088	0.50184	0.30789	UBE2T
ENSG00000077157	1	202317827	202561834	113	4	55122	-0.95212	0.82948	PPP1R12B
ENSG00000143858	1	202559724	202679545	106	9	54869	-0.10833	0.54313	SYT2
ENSG00000117139	1	202696526	202778598	104	7	55127	0.12684	0.44953	KDM5B
ENSG00000184774	1	202789394	202796353	17	2	55218	0.093266	0.46285	RP11-480I12.4
ENSG00000183155	1	202848085	202858263	14	3	54780	0.54387	0.29327	RABIF
ENSG00000117153	1	202860228	202897764	66	6	55066	0.26892	0.394	KLHL12
ENSG00000159346	1	202909951	202927700	36	8	54804	-0.33891	0.63266	ADIPOR1
ENSG00000159348	1	202930997	202936408	10	3	54986	-1.2895	0.90139	CYB5R1
ENSG00000163444	1	202976514	202993976	18	3	55058	-0.10911	0.54344	TMEM183A
ENSG00000143847	1	202995626	203047868	64	11	54855	-0.57522	0.71743	PPFIA4
ENSG00000122180	1	203052260	203055164	1	1	55267	0.72346	0.2347	MYOG
ENSG00000163485	1	203059782	203136533	66	13	54896	-1.5145	0.93505	ADORA1
ENSG00000133055	1	203136939	203144941	7	3	54658	0.33004	0.37069	MYBPH
ENSG00000133048	1	203148059	203155877	3	2	54046	-0.35203	0.63759	CHI3L1
ENSG00000133063	1	203181955	203242769	91	13	55026	1.2553	0.10469	CHIT1
ENSG00000159388	1	203274619	203278730	1	1	54800	-0.36649	0.643	BTG2
ENSG00000122176	1	203309756	203320617	10	2	54775	0.75441	0.2253	FMOD
ENSG00000188783	1	203444956	203460480	28	4	54910	-1.9563	0.97479	PRELP
ENSG00000188770	1	203463271	203477992	5	1	54812	-2.3157	0.98971	OPTC
ENSG00000058668	1	203595689	203713209	62	12	54940	-1.5126	0.9348	ATP2B4
ENSG00000122188	1	203734304	203745361	18	3	55075	1.1069	0.13418	LAX1
ENSG00000058673	1	203764782	203823252	52	5	55159	0.4105	0.34072	ZC3H11A
ENSG00000257315	1	203765437	203769686	1	1	55253	0.3802	0.3519	ZBED6
ENSG00000182004	1	203830731	203839678	18	2	55219	-0.47145	0.68134	SNRPE
ENSG00000143842	1	204042243	204096863	27	8	54990	-1.695	0.95497	SOX13
ENSG00000143845	1	204100190	204121307	8	3	54876	-2.4136	0.9921	ETNK2
ENSG00000143839	1	204123944	204135465	6	2	54505	0.044237	0.48236	REN
ENSG00000170498	1	204159469	204165614	7	1	54883	1.5525	0.060275	KISS1
ENSG00000174567	1	204167288	204183220	1	1	55005	-1.3931	0.9182	GOLT1A
ENSG00000143850	1	204187979	204346793	166	13	55095	0.44067	0.32973	PLEKHA6
ENSG00000158615	1	204372515	204380919	1	1	54914	-0.17637	0.57	PPP1R15B
ENSG00000133056	1	204391756	204463852	154	12	54965	2.5324	0.0056642	PIK3C2B
ENSG00000198625	1	204485511	204542871	71	4	55158	2.3989	0.0082222	MDM4
ENSG00000170382	1	204586298	204654861	79	11	54902	-1.2152	0.88786	LRRN2
ENSG00000163531	1	204797779	204991950	219	20	54926	0.84019	0.2004	NFASC
ENSG00000184144	1	205012325	205047627	64	7	55041	0.58105	0.2806	CNTN2
ENSG00000174529	1	205052258	205053645	1	1	55118	1.8192	0.03444	TMEM81
ENSG00000117222	1	205055270	205091143	39	5	55150	0.89096	0.18648	RBBP5
ENSG00000133059	1	205111632	205180727	62	3	55166	0.7018	0.2414	DSTYK
ENSG00000133069	1	205197304	205242471	54	5	55154	1.2313	0.10911	TMCC2
ENSG00000162873	1	205305220	205326218	18	3	54955	-0.34309	0.63423	KLHDC8A
ENSG00000186007	1	205350506	205425082	63	6	54817	-0.91993	0.8212	LEMD1
ENSG00000117266	1	205473723	205501921	8	2	54944	-0.38047	0.6482	CDK18
ENSG00000174514	1	205538013	205572046	39	5	55032	1.3119	0.094784	MFSD4
ENSG00000158711	1	205577071	205601090	21	2	55092	0.75784	0.22427	ELK4
ENSG00000158715	1	205626979	205649587	11	2	54984	2.3594	0.0091528	SLC45A3
ENSG00000069275	1	205681947	205719404	24	3	55213	1.3229	0.092926	NUCKS1
ENSG00000117280	1	205737114	205744588	12	2	55175	0.98152	0.16317	RAB7L1
ENSG00000133065	1	205758221	205782876	16	1	55129	1.7422	0.040738	SLC41A1
ENSG00000162877	1	205797150	205819260	9	3	55163	-0.0035331	0.50141	PM20D1
ENSG00000174502	1	205882176	205912588	37	4	55063	-0.036084	0.51439	SLC26A9
ENSG00000198049	1	206223976	206231639	3	1	54676	-1.3546	0.91222	AVPR1B
ENSG00000196533	1	206238872	206288647	1	1	54354	1.2719	0.1017	C1orf186
ENSG00000163486	1	206516200	206637783	13	2	55158	-0.68954	0.75476	SRGAP2
ENSG00000143466	1	206643791	206670223	5	2	54729	0.046949	0.48128	IKBKE
ENSG00000162888	1	206664449	206671061	2	1	54759	-1.083	0.86059	C1orf147
ENSG00000136653	1	206680879	206762616	53	5	54770	1.8061	0.035448	RASSF5
ENSG00000143486	1	206744620	206785904	15	4	54773	1.3903	0.082224	EIF2D
ENSG00000143479	1	206808881	206857764	64	7	54765	1.8684	0.030856	DYRK3
ENSG00000162889	1	206858289	206907628	22	4	55054	-0.71001	0.76115	MAPKAPK2
ENSG00000136634	1	206940947	206945839	3	1	54897	0.85548	0.19614	IL10
ENSG00000142224	1	206972215	207016324	54	7	54968	1.7754	0.037917	IL19
ENSG00000162892	1	207070788	207077484	9	1	54659	0.76037	0.22352	IL24
ENSG00000162894	1	207077731	207096592	9	2	54859	0.010689	0.49574	FAIM3
ENSG00000162896	1	207101863	207119811	9	2	55132	-1.2629	0.89669	PIGR
ENSG00000162897	1	207131310	207143970	3	1	55169	-1.2659	0.89722	FCAMR
ENSG00000182795	1	207191866	207206101	3	1	54955	0.56413	0.28633	C1orf116
ENSG00000180667	1	207217194	207226325	8	1	55122	1.0218	0.15345	YOD1
ENSG00000123836	1	207222801	207254369	31	3	54889	0.7801	0.21767	PFKFB2
ENSG00000123843	1	207262187	207273338	3	1	55169	-2.7443	0.99697	C4BPB
ENSG00000123838	1	207277607	207318317	35	3	54796	-1.2002	0.88498	C4BPA
ENSG00000196352	1	207494853	207534311	40	1	55138	-0.88266	0.81129	CD55
ENSG00000117322	1	207627575	207663240	23	1	55235	0.26956	0.39375	CR2
ENSG00000203710	1	207669492	207813992	77	5	55075	0.88222	0.18883	CR1
ENSG00000197721	1	207818458	207911761	113	8	55131	0.17253	0.43151	CR1L
ENSG00000117335	1	207925402	207968858	39	4	54940	0.25372	0.39986	CD46
ENSG00000174059	1	208057594	208084747	35	5	54742	-0.15907	0.56319	CD34
ENSG00000076356	1	208195587	208417665	303	25	54852	-0.24505	0.59679	PLXNA2
ENSG00000008118	1	209757062	209787283	20	6	55095	0.65618	0.25585	CAMK1G
ENSG00000196878	1	209788215	209825811	49	9	55037	0.74683	0.22758	LAMB3
ENSG00000123689	1	209848765	209849733	2	1	54687	0.47164	0.31859	G0S2
ENSG00000117594	1	209859510	209908295	31	5	54945	-0.16893	0.56708	HSD11B1
ENSG00000009790	1	209929377	209955668	28	5	54989	0.853	0.19683	TRAF3IP3
ENSG00000162757	1	209955661	209957904	1	1	54916	-0.20881	0.5827	C1orf74
ENSG00000117595	1	209959036	209979465	38	5	55086	0.016496	0.49342	IRF6
ENSG00000117597	1	210001352	210030910	80	8	55176	-0.20414	0.58088	DIEXF
ENSG00000143469	1	210111538	210337636	320	13	55071	0.70256	0.24116	SYT14
ENSG00000082497	1	210406144	210419976	6	2	54583	-1.2753	0.8989	SERTAD4
ENSG00000054392	1	210501596	210849638	599	59	54776	0.32785	0.37151	HHAT
ENSG00000143473	1	210856555	211307457	550	37	54868	0.31691	0.37566	KCNH1
ENSG00000117625	1	211431719	211489727	28	3	54930	1.8637	0.031183	RCOR3
ENSG00000082512	1	211499957	211548288	31	3	54881	1.5357	0.06231	TRAF5
ENSG00000198570	1	211649864	211666259	31	7	55047	-0.20755	0.58221	RD3
ENSG00000170385	1	211744910	211752084	7	2	54843	-1.7894	0.96323	SLC30A1
ENSG00000117650	1	211836114	211848960	22	4	55108	-0.64266	0.73978	NEK2
ENSG00000123684	1	211916799	212004114	84	1	55195	-0.17444	0.56924	LPGAT1
ENSG00000143493	1	212113741	212208884	42	4	55138	-0.23484	0.59283	INTS7
ENSG00000143476	1	212208919	212280742	46	4	55123	-0.42488	0.66454	DTL
ENSG00000066027	1	212458879	212535200	69	7	55108	-0.17393	0.56904	PPP2R5A
ENSG00000065600	1	212537273	212588243	68	7	55024	-0.52838	0.70138	TMEM206
ENSG00000117691	1	212606229	212619714	33	5	54281	-1.1821	0.88141	NENF
ENSG00000162772	1	212738676	212794119	54	11	54923	-0.55878	0.71185	ATF3
ENSG00000162771	1	212797789	212800120	4	2	54831	-0.46418	0.67874	FAM71A
ENSG00000123685	1	212859760	212873327	16	4	54870	0.77645	0.21874	BATF3
ENSG00000117697	1	212899495	212965124	146	6	55208	0.34378	0.3655	NSL1
ENSG00000203705	1	212965170	212989968	36	4	55082	0.50042	0.30839	TATDN3
ENSG00000185523	1	213003483	213020991	18	1	54427	0.78111	0.21737	C1orf227
ENSG00000162769	1	213031597	213072705	22	2	54960	0.53181	0.29743	FLVCR1
ENSG00000143494	1	213123862	213165379	25	6	54902	0.76495	0.22215	VASH2
ENSG00000174606	1	213165524	213189168	12	2	55124	1.695	0.045035	ANGEL2
ENSG00000136643	1	213224589	213448116	63	4	55147	1.8717	0.030625	RPS6KC1
ENSG00000117707	1	214156524	214214595	58	8	54867	0.093729	0.46266	PROX1
ENSG00000143499	1	214454445	214510474	60	7	54768	0.68353	0.24714	SMYD2
ENSG00000152104	1	214522039	214725792	355	23	54963	-1.8718	0.96938	PTPN14
ENSG00000117724	1	214776538	214837931	94	3	54942	0.22585	0.41066	CENPF
ENSG00000082482	1	215179118	215410436	271	9	55028	-0.21505	0.58514	KCNK2
ENSG00000136636	1	215740735	215795149	2	1	54476	-1.4945	0.93248	KCTD3
ENSG00000042781	1	215796236	216596738	820	59	55022	0.25299	0.40014	USH2A
ENSG00000196482	1	216676588	217311097	848	75	55012	1.152	0.12466	ESRRG
ENSG00000092978	1	217600334	217804424	182	23	55004	-0.050129	0.51999	GPATCH2
ENSG00000162814	1	217804666	218045038	387	18	55068	1.4332	0.075902	SPATA17
ENSG00000067533	1	218458629	218511325	56	2	55211	-0.37569	0.64643	RRP15
ENSG00000092969	1	218519577	218617961	89	11	55104	-0.18922	0.57504	TGFB2
ENSG00000228208	1	218683438	218699320	32	2	55220	-0.97291	0.8347	C1orf143
ENSG00000143353	1	219347186	219386207	32	4	55087	-0.50285	0.69246	LYPLAL1
ENSG00000196660	1	219858769	220131989	365	24	55066	-0.55675	0.71115	SLC30A10
ENSG00000136628	1	220141943	220220000	149	7	55058	1.1297	0.1293	EPRS
ENSG00000162813	1	220230824	220263804	31	7	54678	0.93145	0.17581	BPNT1
ENSG00000067704	1	220267444	220321380	66	9	54820	1.1495	0.12517	IARS2
ENSG00000118873	1	220321635	220445796	76	7	55004	1.1165	0.1321	RAB3GAP2
ENSG00000224867	1	220603286	220608023	14	2	55231	0.93141	0.17582	AC096644.1
ENSG00000116141	1	220701568	220837803	79	5	54943	0.72015	0.23572	MARK1
ENSG00000162817	1	220863187	220872499	19	4	55138	-1.2829	0.90023	C1orf115
ENSG00000117791	1	220921567	220958150	266	7	55093	0.60329	0.27316	MARC2
ENSG00000186205	1	220960101	220987735	90	4	55036	0.18587	0.42627	MARC1
ENSG00000136630	1	221051699	221058401	2	1	54978	-1.5372	0.93788	HLX
ENSG00000143507	1	221874766	221915518	44	7	54856	0.43693	0.33108	DUSP10
ENSG00000143512	1	222695602	222721445	83	7	54891	-1.3209	0.90674	HHIPL2
ENSG00000143498	1	222731244	222763275	47	5	55068	0.42655	0.33485	TAF1A
ENSG00000154305	1	222791428	222841354	64	4	54823	-0.34233	0.63395	MIA3
ENSG00000186063	1	222841355	222886552	22	4	54746	-0.20485	0.58116	AIDA
ENSG00000162819	1	222885895	222908538	7	2	54450	-0.93675	0.82556	BROX
ENSG00000197520	1	222910549	222924147	7	2	54915	-1.2095	0.88677	FAM177B
ENSG00000154309	1	222988406	223179337	45	7	55134	0.41435	0.33931	DISP1
ENSG00000187554	1	223282748	223316624	86	5	55011	-0.87177	0.80833	TLR5
ENSG00000143502	1	223394161	223537544	267	17	54836	-0.090893	0.53621	SUSD4
ENSG00000178395	1	223566715	223568812	7	2	55144	-1.0573	0.85482	C1orf65
ENSG00000203697	1	223711349	223853436	171	19	54935	0.43317	0.33244	CAPN8
ENSG00000162909	1	223889295	223963720	162	14	54959	0.93278	0.17547	CAPN2
ENSG00000143514	1	223967601	224033674	85	7	55037	-0.58952	0.72224	TP53BP2
ENSG00000143756	1	224301789	224349749	67	5	55100	-0.15176	0.56031	FBXO28
ENSG00000143753	1	224363458	224381143	16	4	54672	0.014266	0.49431	DEGS1
ENSG00000143748	1	224415036	224518089	101	3	55087	1.742	0.040756	NVL
ENSG00000143771	1	224544552	224567161	2	1	55048	0.97912	0.16376	CNIH4
ENSG00000162923	1	224572845	224624735	6	3	54379	0.73009	0.23267	WDR26
ENSG00000143786	1	224622362	224928251	370	27	54975	-0.2848	0.6121	CNIH3
ENSG00000185842	1	225083964	225586996	848	17	55143	1.003	0.15792	DNAH14
ENSG00000143815	1	225589204	225616627	15	2	55202	0.69131	0.24469	LBR
ENSG00000154380	1	225674537	225840844	95	9	55145	-1.3978	0.91891	ENAH
ENSG00000143742	1	225965531	225978168	16	4	54941	-0.053474	0.52132	SRP9
ENSG00000143819	1	225997794	226033260	39	11	54872	0.76049	0.22348	EPHX1
ENSG00000196187	1	226033237	226070069	81	8	54975	1.0196	0.15397	TMEM63A
ENSG00000243709	1	226073982	226099082	60	8	54741	0.039373	0.4843	LEFTY1
ENSG00000255835	1	226074396	226111978	75	11	54724	0.14897	0.44079	RP4-559A3.7
ENSG00000143811	1	226107578	226111978	7	3	54443	0.66252	0.25382	PYCR2
ENSG00000143768	1	226124298	226129189	3	1	54952	0.94815	0.17153	LEFTY2
ENSG00000143751	1	226170403	226187032	14	2	55064	0.20072	0.42046	SDE2
ENSG00000163041	1	226249552	226259702	5	1	55077	0.033628	0.48659	H3F3A
ENSG00000182827	1	226332380	226374431	62	8	54814	0.87441	0.19095	ACBD3
ENSG00000183814	1	226418850	226497570	40	5	54957	1.1757	0.11986	LIN9
ENSG00000143799	1	226548392	226595780	81	5	55157	-0.60848	0.72857	PARP1
ENSG00000203685	1	226736501	226796915	79	12	54922	0.19373	0.42319	C1orf95
ENSG00000143772	1	226819391	226927024	156	15	54941	0.6318	0.26376	ITPKB
ENSG00000143801	1	227057885	227083806	61	8	55225	0.20616	0.41833	PSEN2
ENSG00000163050	1	227085237	227175246	167	15	54891	-0.76687	0.77842	ADCK3
ENSG00000143776	1	227177566	227506175	890	15	55143	-0.81337	0.792	CDC42BPA
ENSG00000181450	1	227751244	227865144	189	10	55160	0.020567	0.4918	ZNF678
ENSG00000143740	1	227916240	227968927	63	8	55010	0.22022	0.41285	SNAP47
ENSG00000081692	1	227918126	227923112	7	3	55026	-0.13341	0.55306	JMJD4
ENSG00000185888	1	228003394	228034171	45	7	54955	-1.1507	0.87507	PRSS38
ENSG00000143816	1	228106357	228135599	20	4	54751	-1.0655	0.85668	WNT9A
ENSG00000154342	1	228194752	228248961	64	7	54862	-0.023244	0.50927	WNT3A
ENSG00000143761	1	228270361	228286912	14	4	54990	-0.14982	0.55955	ARF1
ENSG00000143793	1	228288427	228293112	2	1	55158	-1.1932	0.8836	C1orf35
ENSG00000162910	1	228294380	228297013	3	2	55035	-2.2478	0.98771	MRPL55
ENSG00000143774	1	228327663	228336685	12	4	54885	0.33323	0.36948	GUK1
ENSG00000198835	1	228337553	228347527	7	2	55060	0.2019	0.42	GJC2
ENSG00000203684	1	228351787	228353213	2	1	55084	0.53855	0.2951	IBA57-AS1
ENSG00000181873	1	228353516	228369958	14	4	55041	-1.0408	0.85101	IBA57
ENSG00000162913	1	228391207	228401365	18	4	54998	0.5713	0.2839	C1orf145
ENSG00000154358	1	228395831	228566577	314	16	54981	0.31348	0.37696	OBSCN
ENSG00000154370	1	228581374	228594541	8	2	54711	-0.49542	0.68985	TRIM11
ENSG00000162931	1	228595641	228604562	2	1	54571	0.85783	0.19549	TRIM17
ENSG00000168148	1	228612546	228613026	1	1	54661	0.0062666	0.4975	HIST3H3
ENSG00000168159	1	228674762	228683467	4	1	54950	-0.69798	0.75741	RNF187
ENSG00000116574	1	228870824	228882416	22	2	55124	0.12015	0.45218	RHOU
ENSG00000177800	1	229385383	229387557	2	1	54870	1.0088	0.15653	TMEM78
ENSG00000168118	1	229406822	229441641	47	4	55156	-0.053359	0.52128	RAB4A
ENSG00000213029	1	229440129	229441248	1	1	55227	0.67732	0.2491	SPHAR
ENSG00000154429	1	229456758	229479041	23	3	55010	-0.15792	0.56274	CCSAP
ENSG00000069248	1	229577045	229644103	82	1	55087	-1.0519	0.85357	NUP133
ENSG00000135776	1	229652329	229694442	35	1	55179	-0.90545	0.81739	ABCB10
ENSG00000135801	1	229728858	229761794	53	4	55142	0.80669	0.20992	TAF5L
ENSG00000135763	1	229761981	229795946	47	4	55120	0.56431	0.28627	URB2
ENSG00000143641	1	230193536	230417870	372	36	54985	-1.6316	0.94862	GALNT2
ENSG00000177614	1	230457392	230561475	98	5	55043	0.25749	0.3984	PGBD5
ENSG00000135775	1	230778235	230829728	68	11	54868	-1.1003	0.8644	COG2
ENSG00000135744	1	230838269	230850043	17	5	54927	-0.63416	0.73701	AGT
ENSG00000135773	1	230883130	230937749	170	23	54992	-0.66811	0.74797	CAPN9
ENSG00000119280	1	230972865	231005335	66	9	55100	1.1334	0.12852	C1orf198
ENSG00000143643	1	231041989	231114621	127	6	54996	0.39014	0.34822	TTC13
ENSG00000173409	1	231114727	231136341	37	4	55188	0.54065	0.29437	ARV1
ENSG00000182118	1	231154704	231175992	31	3	54792	-0.80145	0.78856	FAM89A
ENSG00000119283	1	231297858	231357302	53	9	54920	1.044	0.14823	TRIM67
ENSG00000143633	1	231359509	231376933	11	3	54860	-0.9685	0.8336	C1orf131
ENSG00000116906	1	231376953	231413719	30	2	55118	-2.3339	0.9902	GNPAT
