ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000252001	RNA5SP303	10	19922612	19922741	-1	rRNA	NA	RNA5SP303	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	9.985408e-07	rs55829750:rs76366952	5
ENSG00000233968	RP11-354E11.2	10	19999257	20017479	-1	antisense	101928834	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	9.985408e-07	rs55829750:rs76366952	5
ENSG00000230818	MTND2P16	10	20036752	20037550	1	pseudogene	NA	MTND2P16	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	9.985408e-07	rs55829750:rs76366952	5
ENSG00000212072	AL353147.1	10	20072486	20072589	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:Mesenchymal_Stem_Cell:Mesendoderm:hESC	9.985408e-07	rs55829750:rs76366952	5
ENSG00000252832	RNU6-1212P	10	20081927	20082030	-1	snRNA	NA	RNU6-1212P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	9.985408e-07	rs55829750:rs76366952	5
ENSG00000120594	PLXDC2	10	20105168	20578785	1	protein_coding	84898	PLXDC2	0.613047816780497	-0.361772589	0	0	126	6.13287e-07	0.00259364	GTEx/v8/Colon_Sigmoid	+	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	9.985408e-07	rs55829750;rs55829750:rs76366952	5
ENSG00000238246	RP11-575A19.2	10	20359734	20380713	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	hESC	9.985408e-07	rs55829750	5
ENSG00000228339	AMD1P1	10	20638978	20640029	1	pseudogene	NA	AMD1P1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.985408e-07	rs76366952:rs55829750	5
ENSG00000265372	MIR4675	10	20840899	20840975	1	miRNA	100616383	MIR4675	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	9.985408e-07	rs55829750:rs76366952	5
ENSG00000235940	MTND1P21	10	21093222	21093506	1	pseudogene	NA	MTND1P21	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.985408e-07	rs76366952:rs55829750	5
ENSG00000230112	RP11-56H7.2	10	21130304	21130489	1	pseudogene	NA	NA	NA	NA	0	0	1	0.0004309	0.03475	TIGER/Nom_Alonso_Pancreatic_islets	+	Yes	Mesenchymal_Stem_Cell	9.985408e-07	rs55829750	5
ENSG00000148444	COMMD3	10	22604903	22609235	1	protein_coding	23412	COMMD3	0.00742011460272826	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.985408e-07	rs55829750	5
ENSG00000269897	COMMD3-BMI1	10	22605317	22618471	1	protein_coding	100532731	COMMD3-BMI1	0.0225993476495416	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.985408e-07	rs55829750	5
ENSG00000168283	BMI1	10	22610140	22620413	1	protein_coding	648	BMI1	0.515144747396546	-0.143840631	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.985408e-07	rs55829750	5
ENSG00000272516	RP11-573G6.9	10	22621333	22621916	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.985408e-07	rs55829750	5
ENSG00000271981	RP11-573G6.8	10	22621516	22621910	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.985408e-07	rs55829750	5
ENSG00000272366	RP11-573G6.10	10	22629306	22629544	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.985408e-07	rs55829750	5
ENSG00000077327	SPAG6	10	22634399	22743153	1	protein_coding	9576	SPAG6	7.41292381390175e-06	-0.814068431	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.985408e-07	rs55829750	5
ENSG00000221221	AL139815.1	10	23363312	23363407	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	9.985408e-07	rs55829750	5
ENSG00000148450	MSRB2	10	23384435	23410942	1	protein_coding	22921	MSRB2	0.00424761100040581	-0.322431289	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	9.985408e-07	rs55829750	5
ENSG00000264574	MIR1254-2	10	23682334	23682396	1	miRNA	100616217	MIR1254-2	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	1.779572e-06	rs55829750	5
ENSG00000238515	snoU13	10	23688460	23688528	-1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	1.779572e-06	rs55829750	5
ENSG00000261489	CTD-2515H24.3	15	57769682	57770527	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	hESC	NA	rs34868598	6
ENSG00000261265	CTD-2515H24.4	15	57819385	57821207	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	7.588294e-06	rs34868598	6
ENSG00000240874	CTD-2515H24.1	15	57848149	57848577	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000137878	GCOM1	15	57884106	58006943	1	protein_coding	100820829	GCOM1	3.95491169061382e-09	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000263155	MYZAP	15	57884139	57977562	1	protein_coding	100820829	MYZAP	2.21367341168049e-09	-0.379993748	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000255529	POLR2M	15	57884231	58074960	1	protein_coding	145781	POLR2M	0.169086388609866	-0.26216385	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000261219	RP11-344A16.2	15	58012493	58013126	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000128918	ALDH1A2	15	58245622	58790065	-1	protein_coding	101928635	ALDH1A2	0.516630055977224	1.671453522	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000103569	AQP9	15	58430368	58478110	1	protein_coding	366	AQP9	0.446614670928057	1.792505109	0	0	2	0.000564233	0.0364897232165391	PsychENCODE_eQTLs:CMC_SVA_cis	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	7.588294e-06	rs34868598	6
ENSG00000259651	CTD-2330J20.1	15	58442474	58442762	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	7.588294e-06	rs34868598	6
ENSG00000259626	RP11-925D8.2	15	58442834	58443161	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	7.588294e-06	rs34868598	6
ENSG00000259600	RP11-925D8.3	15	58443232	58444712	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	7.588294e-06	rs34868598	6
ENSG00000259379	RP11-925D8.5	15	58444805	58446606	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	7.588294e-06	rs34868598	6
ENSG00000259671	RP11-925D8.6	15	58447159	58448260	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	7.588294e-06	rs34868598	6
ENSG00000240934	RP11-925D8.1	15	58492805	58493217	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000166035	LIPC	15	58702768	58861151	1	protein_coding	3990	LIPC	0.000171127202456162	0.201437992	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	7.588294e-06	rs34868598	6
ENSG00000259293	RP11-355N15.1	15	58727089	58790934	-1	antisense	101928694	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000259476	RP11-50C13.2	15	58813510	58815570	1	sense_intronic	101928668	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000259250	RP11-50C13.1	15	58879706	58883875	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000137845	ADAM10	15	58887403	59042177	-1	protein_coding	102	ADAM10	0.999844506827148	-1.03229948	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000239100	snoU13	15	58892331	58892434	-1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000259173	RP11-30K9.7	15	59047824	59048446	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000200318	U3	15	59052666	59052880	-1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000245975	RP11-30K9.6	15	59060271	59063173	-1	lincRNA	101928725	NA	NA	NA	0	0	1	0.000106866	0.011213	GTEx/v8/Adipose_Subcutaneous	NA	Yes	IMR90:Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000128923	FAM63B	15	59063391	59154099	1	protein_coding	54629	FAM63B	0.189061306036796	-0.793708674	0	0	6	1.92767e-07	6.75943e-18	eQTLGen_cis_eQTLs:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v7/Artery_Coronary:GTEx/v7/Artery_Tibial:GTEx/v6/Artery_Tibial	NA	Yes	IMR90:Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000259353	RP11-30K9.5	15	59149030	59157262	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Trophoblast-like_Cell	7.588294e-06	rs34868598	6
ENSG00000259738	ZNF444P1	15	59157205	59157502	1	pseudogene	NA	ZNF444P1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Trophoblast-like_Cell	7.588294e-06	rs34868598	6
ENSG00000157450	RNF111	15	59157374	59389618	1	protein_coding	54778	RNF111	0.999889183334039	-0.971846077	20	7.698	2	1.8172e-11	0	eQTLGen_cis_eQTLs	NA	Yes	Trophoblast-like_Cell	7.588294e-06	rs34868598	6
ENSG00000242747	RP11-30K9.1	15	59161858	59162333	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000137776	SLTM	15	59171244	59225852	-1	protein_coding	79811	SLTM	0.999996386807791	-0.544071753	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000225798	AC025918.2	15	59182166	59186281	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000259393	RP11-313H3.1	15	59259245	59260007	-1	pseudogene	NA	NA	NA	NA	3	7.312	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000241640	RP11-59H7.1	15	59341598	59342584	-1	pseudogene	NA	NA	NA	NA	2	7.155	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000157456	CCNB2	15	59397277	59417244	1	protein_coding	9133	CCNB2	1.58542348538884e-06	-0.394770432	3	2.288	7	4.93972e-08	1.42138e-15	GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Nerve_Tibial:GTEx/v8/Thyroid	-	Yes	Adult_Cortex:Fetal_Cortex:Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000259732	RP11-59H7.3	15	59413233	59425449	1	sense_overlapping	NA	NA	NA	NA	2	2.217	13	7.52291e-07	1.33927e-11	eQTLcatalogue/GENCORD_ge_LCL:GTEx/v8/Artery_Tibial:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid:GTEx/v7/Artery_Tibial:GTEx/v7/Cells_Transformed_fibroblasts	-	Yes	Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000157483	MYO1E	15	59427113	59665099	-1	protein_coding	4643	MYO1E	0.0479778930717418	0.925227799	1	2.217	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	7.588294e-06	rs34868598	6
ENSG00000268327	C15ORF31	15	59439899	59440054	1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000221096	AC092757.1	15	59443177	59443267	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000253030	MIR2116	15	59463382	59463461	-1	miRNA	100313886	MIR2116	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000171989	LDHAL6B	15	59499042	59500705	1	protein_coding	92483	LDHAL6B	7.95326404010906e-07	1.80708977	0	0	4	2.14223e-05	1.05908e-87	GTEx/v8/Testis	-	Yes	Left_Ventricle:Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000200070	RNU4-80P	15	59504847	59504987	-1	snRNA	NA	RNU4-80P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000215983	AC092756.1	15	59508845	59508925	1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000259771	RP11-429D19.1	15	59558919	59563361	-1	sense_intronic	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000199512	RNU6-212P	15	59633513	59633616	-1	snRNA	NA	RNU6-212P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	7.588294e-06	rs34868598	6
ENSG00000259735	RP11-356M20.3	15	59640847	59652088	-1	sense_intronic	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	7.588294e-06	rs34868598	6
ENSG00000157470	FAM81A	15	59664892	59815748	1	protein_coding	145773	FAM81A	0.487072320130673	-0.479273207	0	0	2	6.04178e-07	8.42878780900376e-05	PsychENCODE_eQTLs	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	7.588294e-06	rs34868598	6
ENSG00000238767	snoU13	15	59682407	59682516	1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000259750	RP11-356M20.2	15	59693420	59694203	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000259674	RP11-356M20.1	15	59699162	59700353	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000200252	Y_RNA	15	59701104	59701214	1	misc_RNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000243780	RP11-112N19.1	15	59817621	59818080	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000240238	RP11-112N19.2	15	59844814	59845292	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	7.588294e-06	rs34868598	6
ENSG00000201704	RNA5SP396	15	59866302	59866421	-1	rRNA	NA	RNA5SP396	NA	NA	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	7.588294e-06	rs34868598	6
ENSG00000200606	Y_RNA	15	59867827	59867922	-1	misc_RNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	7.588294e-06	rs34868598	6
ENSG00000140297	GCNT3	15	59887074	59932438	1	protein_coding	9245	GCNT3	4.04466927083348e-09	0.663107477	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000140307	GTF2A2	15	59930261	59949740	-1	protein_coding	2958	GTF2A2	0.386341515138839	0.898900449	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.588294e-06	rs34868598	6
ENSG00000182718	ANXA2	15	60639333	60695082	-1	protein_coding	302	ANXA2	0.00984346288196249	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	NA	rs34868598	6
ENSG00000240163	RP11-745A24.1	15	60682570	60682881	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	NA	rs34868598	6
ENSG00000242667	RP11-745A24.2	15	60696662	60697159	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	NA	rs34868598	6
ENSG00000259482	RP11-219B17.2	15	60973768	60979087	1	antisense	100996876	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	NA	rs34868598	6
ENSG00000264376	RN7SL613P	15	62206624	62206875	1	misc_RNA	NA	RN7SL613P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	7.588294e-06	rs34868598	6
ENSG00000259466	NPM1P47	15	62374649	62375504	-1	pseudogene	NA	NPM1P47	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	NA	rs34868598	6
ENSG00000213339	QTRT1	19	10812106	10824113	1	protein_coding	81890	QTRT1	0.000223249642879381	-0.342791499	0	0	6	1.5408e-05	0.020736	GTEx/v8/Testis	+	No	NA	2.76274e-06	rs148029925	7
ENSG00000142453	CARM1	19	10982189	11033453	1	protein_coding	10498	CARM1	0.999357708272541	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	3.569449e-06	rs148029925	7
ENSG00000130164	LDLR	19	11200038	11244492	1	protein_coding	3949	LDLR	2.59266073718312e-16	0.415051182	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	3.569449e-06	rs148029925	7
ENSG00000130158	DOCK6	19	11309971	11373157	-1	protein_coding	57572	DOCK6	2.83089712599404e-19	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	3.198504e-06	rs148029925	7
ENSG00000267082	CTC-510F12.2	19	11314304	11326844	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	3.569449e-06	rs148029925	7
ENSG00000130167	TSPAN16	19	11406824	11437672	1	protein_coding	26526	TSPAN16	0.000252237775125353	0.747581914	0	0	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell	3.198504e-06	rs148029925	7
ENSG00000267174	CTC-510F12.4	19	11411453	11435117	-1	3prime_overlapping_ncrna	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell	3.198504e-06	rs148029925	7
ENSG00000267576	CTC-510F12.6	19	11432832	11434871	1	sense_intronic	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell	3.198504e-06	rs148029925	7
ENSG00000105518	TMEM205	19	11453452	11457194	-1	protein_coding	374882	TMEM205	0.394574027164483	-0.471673866	0	0	0	NA	NA	NA	NA	Yes	EP_correlation_cell_type_oneway	5.602477e-06	rs148029925	7
ENSG00000267277	CTD-2342J14.6	19	11478799	11485611	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	3.198504e-06	rs148029925	7
ENSG00000173928	SWSAP1	19	11485361	11487627	1	protein_coding	126074	SWSAP1	0.000134670403718243	-0.594213988	0	0	18	4.04871697390879e-05	0.0446636776758031	BRAINEAC/PUTM	NA	Yes	Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	2.76274e-06	rs148029925	7
ENSG00000187266	EPOR	19	11488236	11495018	-1	protein_coding	2057	EPOR	0.058450671852552	-0.617491308	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	3.198504e-06	rs148029925	7
ENSG00000205517	RGL3	19	11495017	11530018	-1	protein_coding	57139	RGL3	4.36378939273708e-21	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	3.569449e-06	rs148029925	7
ENSG00000202357	Y_RNA	19	11519448	11519556	1	misc_RNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	3.198504e-06	rs148029925	7
ENSG00000161914	ZNF653	19	11594242	11616738	-1	protein_coding	115950	ZNF653	0.142112312658903	NA	0	0	22	8.71930199203701e-07	0.0035330611671734	BRAINEAC/SNIG	NA	No	NA	2.76274e-06	rs148029925	7
ENSG00000130159	ECSIT	19	11616731	11639989	-1	protein_coding	51295	ECSIT	0.0156465744672347	0.207619557	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	3.198504e-06	rs148029925	7
ENSG00000130176	CNN1	19	11649532	11661138	1	protein_coding	1264	CNN1	0.861520643189048	0.484495763	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	3.198504e-06	rs148029925	7
ENSG00000130165	ELOF1	19	11661962	11670051	-1	protein_coding	84337	ELOF1	0.403135808004397	0.065704825	0	0	14	2.62935e-05	0.0162588388537402	BIOSQTL/BIOS_eQTL_geneLevel	+	Yes	Adult_Cortex:Mesenchymal_Stem_Cell	3.198504e-06	rs148029925	7
ENSG00000198551	ZNF627	19	11670189	11729950	1	protein_coding	101928434	ZNF627	0.00564414625423386	0.583732004	21	22	22	1.4013e-231	0	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel	+	Yes	Adult_Cortex:Mesenchymal_Stem_Cell	2.76274e-06	rs148029925	7
