GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000156234	4	78432907	78532988	31	4	54437	-1.0418	0.85124	CXCL13
ENSG00000138767	4	78634541	78740769	47	3	55150	1.7827	0.037318	CNOT6L
ENSG00000169288	4	78783674	78873944	85	4	55017	2.1675	0.015097	MRPL1
ENSG00000138759	4	78978724	79465423	658	29	54973	0.45442	0.32476	FRAS1
ENSG00000138772	4	79472673	79531597	32	3	54817	-0.53357	0.70318	ANXA3
ENSG00000138756	4	79697496	79837526	76	2	55024	-2.1718	0.98506	BMP2K
ENSG00000163291	4	79808281	79860592	48	3	55073	-1.7744	0.962	PAQR3
ENSG00000156269	4	80146848	80247204	68	6	54946	-2.8352	0.99771	NAA11
ENSG00000163297	4	80822303	81046608	105	7	55116	1.7827	0.037317	ANTXR2
ENSG00000152784	4	81105033	81125483	17	2	54562	0.13842	0.44495	PRDM8
ENSG00000138675	4	81187753	81257834	68	7	54891	1.4119	0.078985	FGF5
ENSG00000197826	4	81256874	81884910	373	16	54981	0.61257	0.27008	C4orf22
ENSG00000152785	4	81952119	81978685	32	4	55084	-0.49508	0.68973	BMP3
ENSG00000138669	4	82009837	82136218	120	9	54931	-0.074064	0.52952	PRKG2
ENSG00000138670	4	82347547	82965397	638	34	54877	0.96977	0.16608	RASGEF1B
ENSG00000138668	4	83273651	83295656	12	3	55219	-0.36636	0.64295	HNRNPD
ENSG00000152795	4	83343717	83351294	13	1	55189	-0.30725	0.62067	HNRNPDL
ENSG00000145293	4	83351715	83382244	16	2	54993	-0.081415	0.53244	ENOPH1
ENSG00000249242	4	83404323	83483510	26	6	54925	-0.34545	0.63512	TMEM150C
ENSG00000145284	4	83550692	83720010	158	11	54853	-1.0781	0.85951	SCD5
ENSG00000189308	4	83831126	83934079	10	1	55163	-1.1917	0.88332	LIN54
ENSG00000138663	4	83955600	83996971	1	1	55267	-0.85185	0.80285	COPS4
ENSG00000145287	4	84011201	84058228	8	2	54970	0.42084	0.33694	PLAC8
ENSG00000173085	4	84182689	84206067	12	1	55085	0.95732	0.1692	COQ2
ENSG00000173083	4	84213614	84256306	7	1	55170	-0.67094	0.74887	HPSE
ENSG00000163312	4	84328496	84377009	5	1	55114	-0.93024	0.82388	HELQ
ENSG00000163322	4	84382092	84444501	5	1	54860	-1.2312	0.89088	FAM175A
ENSG00000138678	4	84457067	84527028	69	5	54827	1.491	0.067981	AGPAT9
ENSG00000163624	4	85504132	85572491	13	2	54911	0.17534	0.43041	CDS1
ENSG00000163625	4	85590704	85887544	117	8	55143	1.5316	0.062806	WDFY3
ENSG00000138639	4	86396267	86923823	381	32	54924	1.3671	0.085801	ARHGAP24
ENSG00000109339	4	86936276	87515284	364	17	55079	0.50073	0.30828	MAPK10
ENSG00000163629	4	87515468	87736324	61	4	54796	0.68773	0.24581	PTPN13
ENSG00000145283	4	87744621	87770416	10	2	54892	0.96985	0.16606	SLC10A6
ENSG00000163633	4	87797358	87857354	46	6	54410	-0.098108	0.53908	C4orf36
ENSG00000172493	4	87856154	88062206	178	12	54941	-0.27218	0.60726	AFF1
ENSG00000145332	4	88081255	88161466	35	3	54905	-0.044028	0.51756	KLHL8
ENSG00000170509	4	88224941	88244058	4	1	54492	-2.5641	0.99483	HSD17B13
ENSG00000198189	4	88257762	88312538	6	2	54995	-0.98467	0.83761	HSD17B11
ENSG00000170502	4	88343734	88380606	47	6	54796	0.37298	0.35458	NUDT9
ENSG00000152583	4	88394487	88452213	94	8	54935	-0.60169	0.72631	SPARCL1
ENSG00000152591	4	88529681	88538062	7	2	53835	1.4147	0.078575	DSPP
ENSG00000152592	4	88571459	88585513	11	2	55087	-0.7375	0.76959	DMP1
ENSG00000029559	4	88720733	88733074	1	1	55195	2.2293	0.012897	IBSP
ENSG00000152595	4	88742563	88767969	2	1	54372	0.34131	0.36643	MEPE
ENSG00000118785	4	88896819	88904562	1	1	54017	0.98709	0.1618	SPP1
ENSG00000118762	4	88928820	88998929	39	4	54736	0.88041	0.18932	PKD2
ENSG00000118777	4	89011416	89152474	124	16	54767	2.0663	0.019402	ABCG2
ENSG00000138642	4	89299891	89364263	6	3	54932	0.11593	0.45385	HERC6
ENSG00000138646	4	89378268	89427314	6	2	54396	0.89803	0.18458	HERC5
ENSG00000138641	4	89442199	89629693	71	6	54989	-1.2777	0.89932	HERC3
ENSG00000138640	4	89647106	90032549	381	16	55044	-1.1441	0.87371	FAM13A
ENSG00000180346	4	90033968	90036050	3	1	55267	-2.3704	0.99112	TIGD2
ENSG00000185477	4	90157537	90229161	52	6	54911	-1.5119	0.93472	GPRIN3
ENSG00000145335	4	90645250	90759466	133	10	55161	-0.69969	0.75794	SNCA
ENSG00000138722	4	90800683	90875780	29	4	54844	-0.59792	0.72505	MMRN1
ENSG00000184305	4	91048686	92523064	1290	75	54781	-0.35426	0.63843	CCSER1
ENSG00000249049	4	92240185	92246457	19	3	55001	0.3774	0.35294	RP11-763F8.1
ENSG00000248511	4	93218402	93225329	1	1	55234	0.19713	0.42186	RP11-9B6.1
ENSG00000152208	4	93225550	94695707	1130	55	54873	-1.2008	0.88509	GRID2
ENSG00000163104	4	95128762	95212443	68	2	55163	-1.2615	0.89643	SMARCAD1
ENSG00000163106	4	95219686	95264027	30	2	55099	-0.48606	0.68654	HPGDS
ENSG00000163110	4	95373037	95589377	209	20	55159	0.735	0.23117	PDLIM5
ENSG00000138696	4	95679119	96079599	428	23	55050	0.19958	0.42091	BMPR1B
ENSG00000182168	4	96083655	96470357	139	27	54383	-0.73254	0.76808	UNC5C
ENSG00000163116	4	98105244	99064391	1375	18	55137	-0.27068	0.60668	STPG2
ENSG00000138698	4	99182535	99365012	21	5	54807	-0.58572	0.72097	RAP1GDS1
ENSG00000168785	4	99391518	99579780	180	27	54718	-0.4751	0.68264	TSPAN5
ENSG00000151247	4	99792835	99851788	49	3	54799	-0.033453	0.51334	EIF4E
ENSG00000164024	4	99916771	99983964	36	2	55129	-1.3813	0.9164	METAP1
ENSG00000197894	4	99992132	100009952	6	2	54126	-0.096391	0.5384	ADH5
ENSG00000198099	4	100044808	100078949	27	3	55021	-0.19436	0.57705	ADH4
ENSG00000172955	4	100123795	100140694	11	2	54913	0.52655	0.29925	ADH6
ENSG00000187758	4	100197524	100212185	11	2	55258	0.68076	0.24801	ADH1A
ENSG00000196616	4	100226121	100242558	11	2	55253	1.3378	0.090486	ADH1B
ENSG00000196344	4	100333418	100356894	16	4	54952	0.51551	0.3031	ADH7
ENSG00000138813	4	100432161	100463460	51	6	54573	1.5737	0.057784	C4orf17
ENSG00000145331	4	100467866	100485189	29	3	54921	2.1276	0.016684	TRMT10A
ENSG00000138823	4	100484918	100545156	64	6	55006	2.1164	0.017156	MTTP
ENSG00000248713	4	100557686	100575805	8	2	54004	1.2714	0.10179	RP11-766F14.2
ENSG00000070190	4	100737990	100791311	61	5	55023	0.80573	0.2102	DAPP1
ENSG00000109270	4	100799493	100815647	4	1	55069	1.0652	0.14339	LAMTOR3
ENSG00000164031	4	100817405	100867883	12	1	54997	1.1575	0.12354	DNAJB14
ENSG00000164032	4	100869243	100871545	4	1	54807	1.3739	0.084743	H2AFZ
ENSG00000145358	4	101107027	101111939	8	2	54900	0.051789	0.47935	DDIT4L
ENSG00000164035	4	101316498	101801283	475	24	54820	-0.74263	0.77115	EMCN
ENSG00000138814	4	101944566	102269435	182	14	54956	-0.33067	0.62955	PPP3CA
ENSG00000153064	4	102332443	102995969	726	43	54825	0.43459	0.33193	BANK1
ENSG00000138821	4	103172198	103352415	110	7	54929	-1.2502	0.89438	SLC39A8
ENSG00000109320	4	103422486	103538459	96	6	55054	0.32092	0.37413	NFKB1
ENSG00000109323	4	103552660	103682151	95	5	54896	-0.80978	0.79097	MANBA
ENSG00000109332	4	103715540	103790053	82	3	54900	-1.3593	0.91297	UBE2D3
ENSG00000145354	4	103790135	103810399	17	1	54759	-1.1167	0.86795	CISD2
ENSG00000164037	4	103806205	103940896	119	2	55018	-1.2745	0.89875	SLC9B1
ENSG00000164038	4	103941025	104006986	9	2	54409	-1.3551	0.9123	SLC9B2
ENSG00000164039	4	104000592	104021040	13	1	54460	-0.0011369	0.50045	BDH2
ENSG00000138778	4	104026963	104119566	98	5	55171	-0.8809	0.81081	CENPE
ENSG00000169836	4	104507188	104640973	59	4	54796	1.1107	0.13335	TACR3
ENSG00000168772	4	105389469	105416058	10	2	53857	0.21941	0.41317	CXXC4
ENSG00000168769	4	106067032	106200973	67	7	55216	-1.074	0.85859	TET2
ENSG00000138777	4	106290234	106395238	91	3	55140	-0.33435	0.63094	PPA2
ENSG00000236699	4	106473777	106629250	54	7	54208	-0.5551	0.71059	ARHGEF38
ENSG00000138785	4	106603784	106817143	50	3	55102	-0.4428	0.67104	INTS12
ENSG00000138780	4	106629935	106768885	28	2	55109	-0.5262	0.70062	GSTCD
ENSG00000168743	4	106815932	106925184	42	1	55034	-0.25042	0.59887	NPNT
ENSG00000145348	4	106962756	107242652	215	5	55206	-0.65545	0.74391	TBCK
ENSG00000164022	4	107236701	107270383	31	2	55121	-0.89149	0.81367	AIMP1
ENSG00000155011	4	107842959	108204963	323	35	54933	0.38335	0.35073	DKK2
ENSG00000138801	4	108511433	108641608	164	11	54942	0.39769	0.34543	PAPSS1
ENSG00000164023	4	108745719	108836203	33	3	54691	0.93895	0.17388	SGMS2
ENSG00000155016	4	108852525	108874613	1	1	55254	0.05026	0.47996	CYP2U1
ENSG00000138795	4	108968701	109090112	30	1	55000	-0.91006	0.81861	LEF1
ENSG00000109475	4	109541722	109551568	4	1	54965	0.93304	0.1754	RPL34
ENSG00000198856	4	109571740	109588976	1	1	55267	0.8131	0.20808	OSTC
ENSG00000164089	4	109663196	109684210	21	1	54831	2.0998	0.017875	ETNPPL
ENSG00000188517	4	109731877	110223813	599	27	54934	0.30798	0.37905	COL25A1
ENSG00000138802	4	110354928	110462052	57	1	55207	0.1798	0.42866	SEC24B
ENSG00000005059	4	110481361	110609874	160	13	54639	0.19491	0.42273	CCDC109B
ENSG00000138794	4	110609785	110624739	9	2	54733	-0.49924	0.69119	CASP6
ENSG00000123739	4	110631145	110651233	14	3	54919	-0.39346	0.65301	PLA2G12A
ENSG00000205403	4	110661852	110723335	74	7	54891	0.14829	0.44106	CFI
ENSG00000109534	4	110736666	110745893	3	1	55161	-0.28688	0.6129	GAR1
ENSG00000180245	4	110749150	110765760	12	2	54861	-0.89624	0.81494	RRH
ENSG00000183423	4	110769358	110793471	16	2	54454	-0.30058	0.61813	LRIT3
ENSG00000138798	4	110834040	110933422	169	14	54745	1.6878	0.04572	EGF
ENSG00000170522	4	110967002	111120355	130	22	54532	0.89238	0.1861	ELOVL6
ENSG00000138792	4	111286889	111486441	218	23	54948	1.5319	0.062769	ENPEP
ENSG00000164093	4	111538579	111563279	13	3	54701	0.44713	0.32739	PITX2
ENSG00000174749	4	113066553	113116412	50	6	55039	1.3842	0.083149	C4orf32
ENSG00000138660	4	113152893	113191203	18	3	55055	1.5178	0.064532	AP1AR
ENSG00000145365	4	113195698	113207059	21	2	55174	2.0638	0.019518	TIFA
ENSG00000073331	4	113206665	113363776	115	20	54849	-0.47381	0.68218	ALPK1
ENSG00000178403	4	113434672	113437328	1	1	55229	1.3971	0.081187	NEUROG2
ENSG00000138658	4	113460492	113558151	73	6	55059	-0.8868	0.81241	C4orf21
ENSG00000174720	4	113558120	113578748	7	3	54871	-1.0207	0.84631	LARP7
ENSG00000145362	4	113739265	114304896	358	54	54740	-2.0884	0.98162	ANK2
ENSG00000145349	4	114372188	114683083	272	16	54958	0.42647	0.33488	CAMK2D
ENSG00000180801	4	114821440	114900883	33	1	55101	-0.91316	0.81942	ARSJ
ENSG00000174607	4	115519611	115599380	37	4	55016	-0.49543	0.68985	UGT8
ENSG00000138653	4	115748919	116035032	235	18	54913	-0.11722	0.54666	NDST4
ENSG00000270394	4	117220016	117221520	1	1	55082	-0.72437	0.76558	MTRNR2L13
ENSG00000164100	4	118954773	119179803	116	3	55146	0.00836	0.49666	NDST3
ENSG00000164099	4	119201193	119274158	50	6	54937	-0.42899	0.66604	PRSS12
ENSG00000145388	4	119606523	119636588	37	4	55093	0.12778	0.44916	METTL14
ENSG00000150961	4	119643978	119759838	57	5	54835	0.011785	0.4953	SEC24D
ENSG00000172403	4	119809996	119982402	174	29	54852	-2.0509	0.97986	SYNPO2
ENSG00000172399	4	120056939	120108944	85	7	54868	-0.87764	0.80993	MYOZ2
ENSG00000178636	4	120113928	120133799	25	4	55023	-1.585	0.94352	RP11-455G16.1
ENSG00000145390	4	120133742	120216672	98	7	54861	-0.89971	0.81586	USP53
ENSG00000164096	4	120218207	120225600	4	2	54997	0.50918	0.30531	C4orf3
ENSG00000145384	4	120238405	120243545	30	2	55183	-0.33999	0.63307	FABP2
ENSG00000138735	4	120415550	120550146	181	9	55145	-0.15798	0.56277	PDE5A
ENSG00000138738	4	121606074	121844025	246	17	54871	0.42173	0.33661	PRDM5
ENSG00000173376	4	121956768	121994176	38	5	55143	-1.5879	0.94384	NDNF
ENSG00000050730	4	122052563	122148621	76	4	54908	-1.5087	0.93431	TNIP3
ENSG00000186867	4	122250467	122302214	129	12	55150	0.13181	0.44757	QRFPR
ENSG00000164111	4	122589110	122618268	54	5	55129	-0.64043	0.73905	ANXA5
ENSG00000123737	4	122722472	122738176	17	4	55149	1.1389	0.12738	EXOSC9
ENSG00000145386	4	122737599	122745087	5	1	55088	1.0364	0.15001	CCNA2
ENSG00000138686	4	122745595	122791652	23	4	55107	0.66821	0.252	BBS7
ENSG00000138741	4	122800182	122872909	31	3	54804	1.5781	0.057268	TRPC3
ENSG00000138688	4	123073488	123283913	72	6	55118	-0.14041	0.55583	KIAA1109
ENSG00000164113	4	123300121	123350957	26	4	55097	-1.9631	0.97518	ADAD1
ENSG00000138684	4	123533783	123542224	7	2	55071	1.097	0.13631	IL21
ENSG00000181004	4	123653857	123666098	3	1	55250	0.70506	0.24039	BBS12
ENSG00000138685	4	123747863	123819391	52	4	54669	-0.66066	0.74558	FGF2
ENSG00000170917	4	123809852	123844123	18	1	55020	0.61846	0.26813	NUDT6
ENSG00000145375	4	123844229	124240605	241	4	54851	0.49665	0.30972	SPATA5
ENSG00000164056	4	124317950	124324910	8	1	54663	-0.6584	0.74486	SPRY1
ENSG00000151458	4	125585207	125633887	33	4	54944	1.2096	0.11322	ANKRD50
ENSG00000196159	4	126237554	126414087	198	21	54887	-0.67173	0.74912	FAT4
ENSG00000164066	4	128544426	128647892	68	5	54653	0.52797	0.29876	INTU
ENSG00000151475	4	128651533	128695448	31	3	54834	-0.099847	0.53977	SLC25A31
ENSG00000164070	4	128702976	128761888	28	2	54700	-0.52272	0.69942	HSPA4L
ENSG00000142731	4	128802016	128820350	6	1	54706	-0.50415	0.69292	PLK4
ENSG00000164073	4	128838960	128887150	25	2	54879	-0.12199	0.54855	MFSD8
ENSG00000164074	4	128886461	128960866	47	3	54985	-0.17811	0.57068	C4orf29
ENSG00000138709	4	128982423	129144086	167	7	54915	0.67959	0.24838	LARP1B
ENSG00000164040	4	129190397	129209984	12	2	55039	-0.95044	0.82906	PGRMC2
ENSG00000077684	4	129730779	129796379	6	1	54214	-0.33992	0.63304	JADE1
ENSG00000151466	4	129786076	130014764	172	12	55003	1.0914	0.13756	SCLT1
ENSG00000151470	4	130014472	130037795	48	5	54465	0.070083	0.47206	C4orf33
ENSG00000248369	4	133356957	133368390	5	2	54614	-2.466	0.99317	RP11-62N21.1
ENSG00000138650	4	134070470	134129356	7	3	54908	-0.38553	0.65008	PCDH10
ENSG00000189184	4	138440072	138453648	5	2	54900	-0.75044	0.77351	PCDH18
ENSG00000151012	4	139085251	139163503	46	3	55037	-1.0154	0.84505	SLC7A11
ENSG00000151014	4	139936943	139966906	7	2	54074	0.35694	0.36057	CCRN4L
ENSG00000109381	4	139949266	140098372	40	6	54847	0.68292	0.24733	ELF2
ENSG00000137463	4	140187317	140201492	3	1	54891	1.2517	0.10534	MGARP
ENSG00000109390	4	140188034	140223705	7	2	55086	1.1527	0.12451	NDUFC1
ENSG00000164134	4	140222609	140341187	90	5	55155	1.0092	0.15645	NAA15
ENSG00000172007	4	140374386	140397763	23	2	55051	0.93923	0.17381	RAB33B
ENSG00000145391	4	140417095	140527853	64	12	54867	-0.49196	0.68863	SETD7
ENSG00000085871	4	140586922	140661899	47	9	54939	-2.5447	0.99453	MGST2
ENSG00000196782	4	140637907	141075338	204	19	54650	0.015348	0.49388	MAML3
ENSG00000153130	4	141178440	141306880	37	4	54759	-0.44027	0.67013	SCOC
ENSG00000153132	4	141309609	141349122	9	2	54409	0.67107	0.25109	CLGN
ENSG00000205301	4	141363416	141419531	79	6	55059	0.14999	0.44038	RP11-542P2.1
ENSG00000179387	4	141445312	141474924	27	4	55177	0.13949	0.44453	ELMOD2
ENSG00000109424	4	141480588	141489959	11	2	55142	0.3432	0.36572	UCP1
ENSG00000109436	4	141541919	141677274	56	11	54788	-0.86854	0.80745	TBC1D9
ENSG00000170153	4	141780961	142134031	258	28	54939	0.059996	0.47608	RNF150
ENSG00000109445	4	142142041	142155851	4	1	54724	0.77895	0.218	ZNF330
ENSG00000164136	4	142557752	142655140	4	1	54274	-0.4082	0.65844	IL15
ENSG00000109452	4	142944313	143768585	604	39	54957	0.58348	0.27979	INPP4B
ENSG00000170185	4	144106070	144144983	29	1	55188	-0.33145	0.62985	USP38
ENSG00000109458	4	144257915	144395721	58	3	54695	-0.91394	0.81963	GAB1
ENSG00000153147	4	144434616	144478639	10	1	55122	-0.19568	0.57757	SMARCA5
ENSG00000183090	4	144498455	144621828	124	9	54580	0.22297	0.41178	FREM3
ENSG00000197465	4	144792020	144826716	5	2	55120	0.41866	0.33773	GYPE
ENSG00000250361	4	144917257	145061844	11	3	55016	0.52252	0.30066	GYPB
ENSG00000170180	4	145030457	145061904	7	1	55046	0.3559	0.36096	GYPA
ENSG00000164161	4	145567173	145666423	65	4	54840	-2.3687	0.99107	HHIP
ENSG00000164162	4	145888264	146019693	44	4	55125	-0.55965	0.71214	ANAPC10
ENSG00000164163	4	146019084	146050331	5	1	55169	0.4319	0.33291	ABCE1
ENSG00000164164	4	146031990	146101313	7	2	55090	0.15611	0.43798	OTUD4
ENSG00000170365	4	146402346	146479231	71	5	55008	-1.1194	0.86852	SMAD1
ENSG00000151611	4	146539415	146581187	31	4	54758	-0.3138	0.62316	MMAA
ENSG00000237136	4	146601356	146692184	61	9	54589	0.66695	0.2524	C4orf51
ENSG00000151612	4	146678779	146859787	47	10	54856	1.3943	0.081616	ZNF827
ENSG00000164167	4	147096837	147121152	46	1	55102	-0.028084	0.5112	LSM6
ENSG00000250673	4	147145709	147150208	2	1	53080	1.4683	0.071009	RP11-6L6.2
ENSG00000120519	4	147175127	147443123	221	18	54872	0.36078	0.35913	SLC10A7
ENSG00000137473	4	147627790	147867034	295	12	54973	-1.5952	0.94467	TTC29
ENSG00000151617	4	148402069	148466106	57	5	54908	-1.6738	0.95292	EDNRA
ENSG00000164168	4	148538534	148593195	30	1	55136	-1.5584	0.94043	TMEM184C
ENSG00000164169	4	148558936	148605381	29	1	55180	-1.4988	0.93303	PRMT10
ENSG00000071205	4	148653214	148993931	77	13	54630	1.8014	0.035816	ARHGAP10
ENSG00000151623	4	148999913	149365850	253	26	54643	0.27017	0.39351	NR3C2
ENSG00000170390	4	150999426	151178609	200	14	54901	-1.0169	0.84541	DCLK2
ENSG00000198589	4	151185594	151936879	658	23	54982	0.22317	0.4117	LRBA
ENSG00000145425	4	152020725	152025804	2	1	55239	-1.9997	0.97723	RPS3A
ENSG00000109686	4	152023903	152246784	299	14	55049	-1.8769	0.96973	SH3D19
ENSG00000189099	4	152198323	152212605	18	3	55176	-1.3818	0.91649	PRSS48
ENSG00000164142	4	152330368	152584784	287	7	54958	-0.61608	0.73108	FAM160A1
ENSG00000059691	4	152591656	152682175	134	6	54886	0.65602	0.2559	PET112
ENSG00000109670	4	153242410	153457253	71	5	55015	1.5145	0.064946	FBXW7
ENSG00000170006	4	153539784	153601317	27	3	55123	0.048727	0.48057	TMEM154
ENSG00000164144	4	153701089	153839615	11	2	54941	-1.1289	0.87052	ARFIP1
ENSG00000137460	4	153857504	153900848	13	4	54946	-0.44077	0.67031	FHDC1
ENSG00000109654	4	154073494	154260472	129	19	54658	0.92688	0.17699	TRIM2
ENSG00000121211	4	154265801	154336270	70	7	55182	0.88295	0.18863	MND1
ENSG00000121210	4	154387498	154557863	62	10	55022	-2.1274	0.98331	KIAA0922
ENSG00000137462	4	154622652	154626851	1	1	55267	0.37045	0.35552	TLR2
ENSG00000145428	4	154631277	154681387	12	2	54497	-0.88692	0.81244	RNF175
ENSG00000145423	4	154701744	154710272	4	2	54927	0.99775	0.1592	SFRP2
ENSG00000197410	4	155153399	155412930	214	26	54646	-1.0353	0.84974	DCHS2
ENSG00000171566	4	155456158	155471587	27	2	54913	0.67966	0.24836	PLRG1
ENSG00000171564	4	155484108	155492238	10	2	55124	0.61343	0.2698	FGB
ENSG00000171557	4	155525286	155534119	3	1	54800	-0.822	0.79446	FGG
ENSG00000121207	4	155548097	155674270	75	5	55004	-0.10184	0.54056	LRAT
ENSG00000151962	4	155702365	155749965	25	2	55110	-0.3641	0.64211	RBM46
ENSG00000164114	4	156263810	156298122	48	6	54917	-1.6432	0.94983	MAP9
ENSG00000164116	4	156587863	156653501	41	5	55106	1.6852	0.045977	GUCY1A3
ENSG00000061918	4	156680144	156728743	13	3	54965	-2.1606	0.98464	GUCY1B3
ENSG00000256394	4	156750881	156787425	17	2	54451	-0.59737	0.72487	ASIC5
ENSG00000151790	4	156775890	156841558	34	2	54589	-1.1515	0.87524	TDO2
ENSG00000256043	4	156845270	156875069	28	5	55013	0.62278	0.26671	CTSO
ENSG00000251283	4	157555646	157563606	6	2	54903	-0.40257	0.65637	RP11-171N4.2
ENSG00000145431	4	157681606	157892546	134	9	54968	1.9535	0.025378	PDGFC
ENSG00000109738	4	157997209	158093242	80	6	55062	-0.13248	0.5527	GLRB
ENSG00000120251	4	158125334	158287227	36	2	54855	1.1951	0.11603	GRIA2
ENSG00000164125	4	159045626	159094470	8	1	54049	0.92039	0.17868	FAM198B
ENSG00000164124	4	159122756	159176563	9	3	55088	1.9186	0.027515	TMEM144
ENSG00000171509	4	159236463	159574524	68	5	55057	-3.6077	0.99985	RXFP1
ENSG00000171503	4	159593277	159630775	1	1	54778	0.28697	0.38707	ETFDH
ENSG00000171497	4	159630286	159644548	5	1	54815	1.1842	0.11816	PPID
ENSG00000052795	4	159690290	159829201	65	3	55150	0.48774	0.31287	FNIP2
ENSG00000164123	4	159814286	159959912	203	12	54663	-0.20831	0.58251	C4orf45
ENSG00000109756	4	160025330	160281321	119	13	54953	1.4131	0.078818	RAPGEF2
ENSG00000168843	4	162305049	163085187	772	60	54767	0.2617	0.39677	FSTL5
ENSG00000145414	4	164031225	164088073	19	3	55170	-1.0056	0.8427	NAF1
ENSG00000164128	4	164245113	164265984	3	1	54947	-1.0756	0.85895	NPY1R
ENSG00000164129	4	164265091	164273086	5	1	54628	-1.0572	0.85479	NPY5R
ENSG00000198498	4	164415594	164441691	26	3	54706	0.31375	0.37686	TMA16
ENSG00000145416	4	164445450	165305202	888	61	54710	1.8971	0.028911	MARCH1
ENSG00000183439	4	165875598	165898820	23	3	55187	-0.0080259	0.5032	TRIM61
ENSG00000250486	4	165878100	165880273	4	2	55119	0.15708	0.43759	FAM218A
ENSG00000176979	4	165953105	165962896	5	2	54095	-0.90418	0.81705	TRIM60
ENSG00000170088	4	165995574	166129701	85	13	54542	0.4303	0.33349	TMEM192
ENSG00000109466	4	166128770	166244308	41	4	54803	1.9564	0.02521	KLHL2
ENSG00000052802	4	166248775	166264312	8	2	54456	1.0896	0.13794	MSMO1
ENSG00000109472	4	166282346	166419472	292	10	54901	-0.064687	0.52579	CPE
ENSG00000038295	4	166794410	167025047	81	16	54704	-2.4792	0.99342	TLL1
ENSG00000196104	4	167654535	168155947	278	24	54946	-0.019362	0.50772	SPOCK3
ENSG00000109511	4	169013666	169108841	51	5	54976	-0.15038	0.55977	ANXA10
ENSG00000137628	4	169137444	169239958	157	5	54886	-0.84878	0.802	DDX60
ENSG00000181381	4	169277886	169458937	145	21	54964	1.4402	0.074906	DDX60L
ENSG00000129116	4	169418217	169849608	260	44	54866	1.1722	0.12057	PALLD
ENSG00000145439	4	169784921	169931426	34	2	54887	-0.83802	0.79899	CBR4
ENSG00000154447	4	170015407	170192256	127	12	55049	1.0003	0.15857	SH3RF1
ENSG00000137601	4	170314426	170533780	173	2	55158	0.0010289	0.49959	NEK1
ENSG00000109572	4	170533784	170644824	22	2	54939	0.04289	0.48289	CLCN3
ENSG00000056050	4	170650616	170679104	8	1	54668	-1.317	0.90609	C4orf27
ENSG00000198948	4	170907748	170954182	36	2	55154	-1.4593	0.92776	MFAP3L
ENSG00000109576	4	170981373	171012850	1	1	55267	-0.28905	0.61373	AADAT
ENSG00000174473	4	172733405	173962710	850	47	54791	-1.9031	0.97149	GALNTL6
ENSG00000109586	4	174089904	174245118	90	8	54822	-2.182	0.98544	GALNT7
ENSG00000164104	4	174252846	174256276	1	1	55163	-1.5161	0.93525	HMGB2
ENSG00000164105	4	174291120	174298683	1	1	53742	-1.8986	0.97119	SAP30
ENSG00000164106	4	174305852	174327531	1	1	55267	-0.93005	0.82383	SCRG1
ENSG00000164107	4	174446120	174451380	2	1	54488	0.29	0.38591	HAND2
ENSG00000164117	4	175157809	175205415	9	3	54698	-1.0354	0.84976	FBXO8
ENSG00000164118	4	175204828	175254531	4	1	53795	-1.6444	0.94995	CEP44
ENSG00000164120	4	175411328	175444305	11	3	54117	0.84215	0.19985	HPGD
ENSG00000145451	4	175558065	175750465	78	11	54986	-0.82597	0.79559	GLRA3
ENSG00000168594	4	175750819	175899331	182	8	54944	-1.4735	0.92969	ADAM29
ENSG00000150625	4	176554085	176923815	133	27	54716	0.99655	0.15949	GPM6A
ENSG00000150627	4	176986985	177103978	111	3	54987	0.61267	0.27005	WDR17
ENSG00000150628	4	177105789	177116822	12	3	54501	0.57822	0.28156	SPATA4
ENSG00000164122	4	177134824	177198722	36	4	54566	0.12325	0.45095	ASB5
ENSG00000129128	4	177241115	177253396	1	1	55267	0.16255	0.43544	SPCS3
ENSG00000150630	4	177604689	177713881	5	1	55187	0.95546	0.16967	VEGFC
ENSG00000249008	4	178163693	178169927	10	3	55099	0.80105	0.21155	RP11-487E13.1
ENSG00000109674	4	178230990	178284097	16	5	54965	-0.45844	0.67668	NEIL3
ENSG00000231171	4	178649911	178911904	208	17	54833	-0.51237	0.6958	LINC01098
ENSG00000218336	4	183065140	183724177	381	53	54728	0.82529	0.2046	TENM3
ENSG00000129187	4	183811213	183839089	24	2	55053	-0.55488	0.71051	DCTD
ENSG00000151718	4	184020446	184241930	63	10	54831	-0.98295	0.83718	WWC2
ENSG00000185758	4	184242917	184243579	1	1	54379	-0.12379	0.54926	CLDN24
ENSG00000168564	4	184365744	184369351	5	2	54746	1.2473	0.10615	CDKN2AIP
ENSG00000182552	4	184560788	184580378	10	3	54928	-0.14811	0.55887	RWDD4
ENSG00000168538	4	184580420	184634745	61	5	54872	0.81517	0.20749	TRAPPC11
ENSG00000173320	4	184774584	184944679	42	12	55002	-0.16282	0.56467	STOX2
ENSG00000164303	4	185009859	185142383	46	11	54766	-1.7482	0.95979	ENPP6
ENSG00000168310	4	185308867	185395734	43	12	54882	1.0828	0.13944	IRF2
ENSG00000164305	4	185548850	185570663	4	1	54052	-0.89841	0.81552	CASP3
ENSG00000164306	4	185570767	185616117	7	2	54170	-2.2421	0.98752	PRIMPOL
