GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000138439	2	203499901	203634480	65	7	26622	-0.22837	0.59032	FAM117B
ENSG00000163596	2	203640690	203736708	40	5	26405	1.3339	0.091111	ICA1L
ENSG00000138442	2	203739505	203879521	43	5	26748	1.0031	0.1579	WDR12
ENSG00000138380	2	203776937	203851786	17	2	26775	0.6107	0.2707	CARF
ENSG00000144426	2	203879602	204091101	129	7	26737	1.1751	0.11998	NBEAL1
ENSG00000119004	2	204103663	204163009	49	4	26807	1.3725	0.084957	CYP20A1
ENSG00000138443	2	204192942	204312446	50	6	26744	2.6847	0.0036296	ABI2
ENSG00000173166	2	204259068	204400133	74	6	26671	1.22	0.11123	RAPH1
ENSG00000178562	2	204571198	204603635	26	3	26666	0.38348	0.35068	CD28
ENSG00000163599	2	204732509	204738683	2	1	26788	-1.8716	0.96937	CTLA4
ENSG00000163600	2	204801471	204826300	20	3	26746	0.3341	0.36915	ICOS
ENSG00000116117	2	205410516	206484886	361	31	26616	-0.32795	0.62852	PARD3B
ENSG00000118257	2	206546714	206662857	17	5	26545	-0.85249	0.80303	NRP2
ENSG00000114933	2	206858445	206951027	83	7	26722	-0.61657	0.73124	INO80D
ENSG00000023228	2	206979541	207024327	40	2	26733	-2.032	0.97892	NDUFS1
ENSG00000114942	2	207024309	207027652	1	1	26796	-1.9838	0.97636	EEF1B2
ENSG00000183671	2	207040040	207082771	44	6	26552	-2.5418	0.99449	GPR1
ENSG00000204186	2	207139387	207179148	22	2	26792	1.0553	0.14564	ZDBF2
ENSG00000114948	2	207308263	207485851	99	14	26641	-0.61438	0.73052	ADAM23
ENSG00000232125	2	207516345	207583120	43	5	26685	1.0445	0.14813	DYTN
ENSG00000138400	2	207602487	207630271	27	1	26616	0.56794	0.28504	MDH1B
ENSG00000118246	2	207630081	207657233	11	1	26723	0.17291	0.43136	FASTKD2
ENSG00000144410	2	207804278	207834198	17	3	26627	0.59381	0.27632	CPO
ENSG00000118263	2	207938861	208031991	45	6	26633	-0.94296	0.82715	KLF7
ENSG00000118260	2	208394461	208468155	1	1	26365	0.61306	0.26992	CREB1
ENSG00000163249	2	208576264	208626563	48	1	26787	2.3109	0.010419	CCNYL1
ENSG00000178385	2	208693027	208890284	71	7	26583	0.68288	0.24734	PLEKHM3
ENSG00000118231	2	208986331	208989225	7	2	26407	-1.2715	0.89823	CRYGD
ENSG00000188674	2	209030067	209054797	29	3	26643	-1.2121	0.88727	C2orf80
ENSG00000138413	2	209100951	209130798	2	1	26011	1.1103	0.13343	IDH1
ENSG00000115020	2	209130991	209223475	101	2	26800	0.80263	0.2111	PIKFYVE
ENSG00000144407	2	209224438	209719227	308	18	26695	1.0597	0.14464	PTH2R
ENSG00000078018	2	210288782	210598842	200	8	26569	0.57447	0.28283	MAP2
ENSG00000144406	2	210636717	210864024	53	5	26702	-1.5479	0.93917	UNC80
ENSG00000197713	2	210867289	210886300	1	1	26159	0.48156	0.31506	RPE
ENSG00000144445	2	210886147	211036107	9	2	26639	0.49408	0.31062	KANSL1L
ENSG00000115361	2	211052663	211090215	1	1	26830	1.1879	0.11744	ACADL
ENSG00000168530	2	211154874	211179914	14	1	26745	-0.2895	0.6139	MYL1
ENSG00000115365	2	211295973	211342376	50	4	26362	0.70387	0.24076	LANCL1
ENSG00000021826	2	211342406	211543831	142	12	26650	1.0874	0.13843	CPS1
ENSG00000178568	2	212240446	213403565	501	56	26594	-0.15264	0.56066	ERBB4
ENSG00000030419	2	213864429	214017151	101	7	26676	-1.5094	0.93441	IKZF2
ENSG00000144451	2	214149113	215275225	675	31	26649	-0.035431	0.51413	SPAG16
ENSG00000174453	2	215275789	215443683	132	10	26496	2.0293	0.021213	VWC2L
ENSG00000138376	2	215590370	215674428	99	8	26722	-1.1704	0.87908	BARD1
ENSG00000144452	2	215796266	216003151	43	6	26557	0.59053	0.27742	ABCA12
ENSG00000138363	2	216176540	216214487	49	4	26712	-0.57453	0.71719	ATIC
ENSG00000115414	2	216225163	216300895	54	3	26691	-0.6404	0.73904	FN1
ENSG00000118242	2	216809213	216898819	29	7	26686	-0.070016	0.52791	MREG
ENSG00000115425	2	216861052	216947678	49	7	26643	-0.36739	0.64333	PECR
ENSG00000163449	2	216946589	216967506	21	3	26588	-1.6178	0.94714	TMEM169
ENSG00000079246	2	216972187	217071026	62	6	26679	-2.1322	0.98351	XRCC5
ENSG00000144583	2	217122588	217236750	74	10	26554	-1.0411	0.85109	MARCH4
ENSG00000138375	2	217277137	217347776	56	4	26532	-1.3926	0.91813	SMARCAL1
ENSG00000197756	2	217362912	217443903	44	3	26749	-0.66319	0.7464	RPL37A
ENSG00000115457	2	217497551	217529159	3	1	26473	-1.6485	0.95037	IGFBP2
ENSG00000115461	2	217536828	217560248	20	1	26747	-0.83682	0.79865	IGFBP5
ENSG00000231672	2	218148742	218621316	336	24	26708	0.24297	0.40401	DIRC3
ENSG00000079308	2	218664512	218867718	76	9	26638	-0.033028	0.51317	TNS1
ENSG00000188282	2	218899683	218955304	37	4	26621	-0.68383	0.75296	RUFY4
ENSG00000180871	2	218990012	219001976	7	1	26627	-0.57376	0.71693	CXCR2
ENSG00000163466	2	219081817	219119079	10	1	26796	-1.482	0.93084	ARPC2
ENSG00000179921	2	219124219	219128582	2	1	26666	-0.74164	0.77085	GPBAR1
ENSG00000127837	2	219128850	219134980	2	1	26696	-0.33127	0.62978	AAMP
ENSG00000127838	2	219135115	219211516	27	2	26588	-1.2519	0.8947	PNKD
ENSG00000135926	2	219138915	219157309	10	1	26781	-0.27601	0.60873	TMBIM1
ENSG00000158428	2	219221579	219232822	4	2	26114	-2.1732	0.98512	C2orf62
ENSG00000018280	2	219246752	219261617	3	1	26712	-1.3132	0.90544	SLC11A1
ENSG00000144579	2	219262979	219270664	1	1	25695	0.6794	0.24844	CTDSP1
ENSG00000127831	2	219283815	219318018	14	2	26623	0.22396	0.4114	VIL1
ENSG00000135913	2	219314974	219433084	122	5	26816	0.85709	0.1957	USP37
ENSG00000144580	2	219433303	219461803	33	3	26821	1.1241	0.13048	RQCD1
ENSG00000115556	2	219472488	219501907	25	3	26769	1.1808	0.11883	PLCD4
ENSG00000115568	2	219502639	219524378	22	2	26798	1.2813	0.10005	ZNF142
ENSG00000074582	2	219523487	219528166	8	1	26758	1.1969	0.11567	BCS1L
ENSG00000163481	2	219528587	219537134	15	2	26708	1.0998	0.13571	RNF25
ENSG00000163482	2	219536749	219567439	21	3	26779	1.5677	0.058473	STK36
ENSG00000135912	2	219575568	219620139	59	2	26815	1.5502	0.06055	TTLL4
ENSG00000135929	2	219646472	219680016	26	3	26742	0.84718	0.19845	CYP27A1
ENSG00000135925	2	219745085	219764303	1	1	26830	-0.32827	0.62865	WNT10A
ENSG00000181378	2	219867568	219906249	13	2	26619	1.1969	0.11567	CCDC108
ENSG00000163501	2	219919142	219925189	7	3	26697	0.69458	0.24366	IHH
ENSG00000187736	2	219940039	220025587	81	5	26739	0.3568	0.36062	NHEJ1
ENSG00000213901	2	219940051	220035549	83	5	26735	0.36571	0.35729	SLC23A3
ENSG00000158552	2	220059959	220074373	2	1	26691	0.47396	0.31776	ZFAND2B
ENSG00000115657	2	220074490	220083712	2	1	26775	0.49878	0.30897	ABCB6
ENSG00000198925	2	220074494	220094439	8	1	26767	0.55271	0.29023	ATG9A
ENSG00000163516	2	220094479	220101391	5	1	26736	0.28523	0.38773	ANKZF1
ENSG00000163521	2	220101328	220110200	4	1	26790	0.60878	0.27134	GLB1L
ENSG00000115661	2	220110177	220115059	1	1	26793	0.54715	0.29214	STK16
ENSG00000127824	2	220114433	220142892	20	1	26706	0.46299	0.32168	TUBA4A
ENSG00000135924	2	220143989	220151622	2	1	26817	-0.68324	0.75277	DNAJB2
ENSG00000054356	2	220154345	220174370	1	1	25929	0.16755	0.43347	PTPRN
ENSG00000182698	2	220192131	220197899	4	1	26699	-0.65442	0.74358	RESP18
ENSG00000123992	2	220238268	220264744	20	3	26556	1.6975	0.044806	DNPEP
ENSG00000175084	2	220283099	220291461	4	1	26374	-1.8066	0.96459	DES
ENSG00000072195	2	220299568	220363009	3	1	26245	2.423	0.0076959	SPEG
ENSG00000072182	2	220378892	220403494	2	1	26611	1.371	0.085181	ASIC4
ENSG00000123989	2	220403669	220408509	1	1	26710	1.1115	0.13317	CHPF
ENSG00000124006	2	220415451	220436581	3	1	26739	0.30308	0.38091	OBSL1
ENSG00000123999	2	220433884	220440435	2	1	26810	0.13161	0.44765	INHA
ENSG00000114923	2	220492049	220506702	1	1	26717	-0.25606	0.60105	SLC4A3
ENSG00000116106	2	222282747	222438922	77	10	26699	0.43547	0.33161	EPHA4
ENSG00000135903	2	223064607	223163715	45	6	26745	0.77879	0.21805	PAX3
ENSG00000163082	2	223289236	223425667	42	6	26685	0.1173	0.45331	SGPP2
ENSG00000116120	2	223435255	223521056	34	4	26714	1.7161	0.043075	FARSB
ENSG00000124003	2	223536505	223574649	29	4	26586	0.17104	0.4321	MOGAT1
ENSG00000123983	2	223725652	223809357	34	2	26491	0.20309	0.41953	ACSL3
ENSG00000152049	2	223916532	224063117	84	8	26452	-0.14979	0.55953	KCNE4
ENSG00000152056	2	224616403	224702744	78	10	26595	-0.68088	0.75203	AP1S3
ENSG00000085449	2	224720433	224810104	133	7	26660	0.54422	0.29315	WDFY1
ENSG00000135900	2	224822121	224832431	7	1	26680	0.8548	0.19633	MRPL44
ENSG00000135919	2	224839829	224904036	77	7	26612	0.73517	0.23112	SERPINE2
ENSG00000124019	2	225243415	225266802	17	2	26675	0.26664	0.39487	FAM124B
ENSG00000036257	2	225334867	225450110	113	6	26724	-0.1583	0.56289	CUL3
ENSG00000135905	2	225629807	225907162	129	14	26730	1.6037	0.05439	DOCK10
ENSG00000144460	2	226265364	226518734	218	18	26624	0.12308	0.45102	NYAP2
ENSG00000169047	2	227596033	227664475	51	4	26711	-0.9	0.81594	IRS1
ENSG00000144468	2	227700297	227863931	132	6	26749	-1.1503	0.87498	RHBDD1
ENSG00000081052	2	227867427	228028829	91	10	26707	0.3033	0.38083	COL4A4
ENSG00000169031	2	228029281	228179508	64	14	26658	-0.75897	0.77606	COL4A3
ENSG00000168958	2	228189867	228222550	46	4	26768	-0.13681	0.55441	MFF
ENSG00000168955	2	228226872	228246711	14	4	26676	-0.1451	0.55768	TM4SF20
ENSG00000173744	2	228336868	228425930	64	4	26743	0.86131	0.19453	AGFG1
ENSG00000042304	2	228474806	228498036	55	4	26724	1.2676	0.10246	C2orf83
ENSG00000135917	2	228549926	228582728	23	3	26703	-0.4416	0.67061	SLC19A3
ENSG00000123977	2	228735770	228789060	74	5	26781	-0.56753	0.71482	DAW1
ENSG00000153820	2	228844666	229046361	265	13	26633	0.086356	0.46559	SPHKAP
ENSG00000153823	2	229715242	230136001	267	31	26659	0.77801	0.21828	PID1
ENSG00000187957	2	230222345	230579274	312	35	26661	-0.3197	0.6254	DNER
ENSG00000153827	2	230628554	230787955	67	5	26729	-0.96514	0.83276	TRIP12
ENSG00000153832	2	230787018	230877825	45	7	26585	-1.5013	0.93336	FBXO36
ENSG00000163053	2	230899698	230933715	2	1	26769	-0.58292	0.72003	SLC16A14
ENSG00000135899	2	231032009	231090444	15	6	26440	1.4475	0.073878	SP110
ENSG00000079263	2	231067826	231223762	162	9	26683	1.0696	0.14241	SP140
ENSG00000185404	2	231191899	231268447	118	10	26658	0.34616	0.36461	SP140L
ENSG00000067066	2	231280657	231408805	128	12	26667	2.5154	0.0059455	SP100
ENSG00000135932	2	231577560	231685790	33	2	26679	-0.4612	0.67767	CAB39
ENSG00000135916	2	231729354	231743963	7	1	26659	-0.16998	0.56749	ITM2C
ENSG00000135898	2	231772033	231825781	15	4	26601	0.4542	0.32484	GPR55
ENSG00000173699	2	231860836	231889770	48	4	26672	1.4387	0.075122	SPATA3
ENSG00000204128	2	231902205	231914434	6	2	26397	0.54828	0.29175	C2orf72
ENSG00000173692	2	231921578	232037541	50	7	26603	0.50641	0.30628	PSMD1
ENSG00000135914	2	231972944	231989832	7	3	26556	0.85142	0.19727	HTR2B
ENSG00000135931	2	232063260	232239548	62	9	26504	-0.27845	0.60967	ARMC9
ENSG00000115053	2	232318242	232348352	30	3	26468	-0.79555	0.78685	NCL
ENSG00000171596	2	232387871	232395206	17	1	26368	1.1642	0.12217	NMUR1
ENSG00000156973	2	232597135	232650982	48	2	26768	0.15326	0.4391	PDE6D
ENSG00000144524	2	232646381	232673963	15	1	26812	0.44017	0.32991	COPS7B
ENSG00000163273	2	232786530	232791113	1	1	26446	-0.98493	0.83767	NPPC
ENSG00000144535	2	232825955	233209060	185	10	26638	0.214	0.41527	DIS3L2
ENSG00000163286	2	233271553	233275424	3	1	26214	0.11274	0.45512	ALPPL2
ENSG00000163295	2	233320833	233324742	6	2	26649	0.086722	0.46545	ALPI
ENSG00000171551	2	233344537	233352538	2	1	26081	-0.058291	0.52324	ECEL1
ENSG00000237412	2	233385173	233390422	1	1	26489	-0.053374	0.52128	PRSS56
ENSG00000135902	2	233390703	233401377	2	1	26788	1.0824	0.13954	CHRND
ENSG00000196811	2	233404437	233411113	4	2	26745	-0.75692	0.77545	CHRNG
ENSG00000221944	2	233412779	233415226	1	1	26736	-0.9245	0.82239	TIGD1
ENSG00000135930	2	233414762	233448354	37	2	26683	1.2475	0.10611	EIF4E2
ENSG00000115468	2	233470767	233547491	19	4	26524	0.65835	0.25516	EFHD1
ENSG00000204120	2	233562009	233725285	137	8	26749	1.3227	0.092971	GIGYF2
ENSG00000115474	2	233631174	233641278	6	2	26783	0.32916	0.37102	KCNJ13
ENSG00000182600	2	233721980	233743418	19	3	26716	1.4264	0.076883	C2orf82
ENSG00000066248	2	233743396	233877982	134	21	26522	2.1939	0.014122	NGEF
ENSG00000222001	2	233877324	233880595	1	1	26603	0.67144	0.25097	AC106876.2
ENSG00000115488	2	233897382	233899767	3	1	26552	-1.5459	0.93894	NEU2
ENSG00000168918	2	233924677	234116549	26	5	26660	-1.194	0.88376	INPP5D
ENSG00000085978	2	234118697	234204320	61	4	26690	-0.20563	0.58146	ATG16L1
ENSG00000130561	2	234216462	234255701	21	3	26739	-0.99606	0.84039	SAG
ENSG00000077044	2	234263153	234380750	79	8	26437	-2.5868	0.99516	DGKD
ENSG00000085982	2	234384166	234475428	121	2	26806	-1.8868	0.97041	USP40
ENSG00000241635	2	234526291	234681956	210	14	26730	-0.51854	0.69796	UGT1A8
ENSG00000242515	2	234545100	234681951	197	12	26731	-0.63184	0.73625	UGT1A10
ENSG00000241119	2	234580499	234681946	178	10	26749	-0.85319	0.80322	UGT1A9
ENSG00000244122	2	234590584	234681945	153	9	26738	-0.72418	0.76552	UGT1A7
ENSG00000167165	2	234600253	234681946	137	7	26730	-0.56863	0.7152	UGT1A6
ENSG00000240224	2	234621638	234681945	107	6	26776	-0.30531	0.61993	UGT1A5
ENSG00000244474	2	234627424	234681945	83	5	26772	-0.13143	0.55228	UGT1A4
ENSG00000243135	2	234637754	234681945	60	5	26790	0.056141	0.47761	UGT1A3
ENSG00000242366	2	234668894	234681945	13	3	26809	1.312	0.094767	UGT1A1
ENSG00000185038	2	234684370	234742069	66	15	26444	-0.4186	0.66224	MROH2A
ENSG00000123485	2	234742062	234763212	7	3	26167	0.80688	0.20987	HJURP
ENSG00000144481	2	234826043	234928166	75	19	26656	1.2335	0.10869	TRPM8
ENSG00000072080	2	234959323	234985778	34	4	26800	-1.3506	0.91158	SPP2
ENSG00000130147	2	235860617	235964358	29	8	26541	-1.3884	0.91749	SH3BP4
ENSG00000157985	2	236402733	237040444	288	21	26621	0.9536	0.17014	AGAP1
ENSG00000222007	2	236682499	236692031	20	1	26689	0.90983	0.18146	AC064874.1
ENSG00000182177	2	237102095	237173052	88	2	26631	1.4172	0.078211	ASB18
ENSG00000132321	2	237232794	237416185	125	9	26633	-0.26006	0.60259	IQCA1
ENSG00000163359	2	238232646	238323018	25	6	26621	0.55178	0.29055	COL6A3
ENSG00000222022	2	238330063	238333919	2	1	26781	-0.96343	0.83233	AC112721.1
ENSG00000115648	2	238394071	238463961	102	9	26790	0.60062	0.27405	MLPH
ENSG00000124839	2	238482965	238510257	32	2	26771	1.3218	0.093109	RAB17
ENSG00000234949	2	238499663	238504624	1	1	26738	-0.18181	0.57213	AC104667.3
ENSG00000124831	2	238536219	238722325	401	21	26760	0.34489	0.36509	LRRFIP1
ENSG00000177483	2	238707032	238751451	10	1	26751	-1.5235	0.93618	RBM44
ENSG00000132329	2	238767536	238820756	12	4	26639	2.163	0.015271	RAMP1
ENSG00000184182	2	238875469	238951236	33	5	26634	-0.052371	0.52088	UBE2F
ENSG00000258984	2	238875656	239008053	60	8	26689	0.32772	0.37156	UBE2F-SCLY
ENSG00000132330	2	238969530	239008054	25	3	26753	0.61798	0.26829	SCLY
ENSG00000144488	2	239008798	239041928	21	4	26432	0.78039	0.21758	ESPNL
ENSG00000168427	2	239047363	239061588	2	1	26693	-1.9274	0.97303	KLHL30
ENSG00000178752	2	239067623	239077541	11	3	26602	0.55846	0.28826	FAM132B
ENSG00000132323	2	239079042	239112370	27	4	26662	0.18548	0.42643	ILKAP
ENSG00000186235	2	239133193	239140318	14	3	26664	1.9843	0.023611	AC016757.3
ENSG00000144485	2	239146908	239149303	2	1	26450	0.71827	0.2363	HES6
ENSG00000132326	2	239152679	239198743	65	8	26799	1.1225	0.13083	PER2
ENSG00000204104	2	239229082	239309541	119	9	26754	0.5665	0.28553	TRAF3IP1
ENSG00000065802	2	239335383	239360891	65	8	26809	0.67922	0.2485	ASB1
ENSG00000068024	2	239969864	240323348	268	23	26655	0.60926	0.27118	HDAC4
ENSG00000213828	2	240083493	240084053	2	1	25819	-0.010206	0.50407	AC017028.1
ENSG00000196758	2	240499995	240507788	3	1	26362	0.68991	0.24513	AC079612.1
ENSG00000220256	2	240684554	240724577	129	11	26706	-0.42206	0.66351	AC093802.1
ENSG00000130414	2	240831867	240964819	51	10	26663	0.44083	0.32967	NDUFA10
ENSG00000221961	2	240981230	240982399	1	1	26706	-0.5793	0.71881	PRR21
ENSG00000267963	2	241053907	241064304	22	2	26770	0.84264	0.19972	AC013469.1
ENSG00000172428	2	241065980	241076224	20	1	26804	0.93476	0.17496	MYEOV2
ENSG00000144504	2	241418839	241508626	23	4	26725	0.27515	0.3916	ANKMY1
ENSG00000142330	2	241526133	241557122	47	3	26720	0.27188	0.39286	CAPN10
ENSG00000178623	2	241544848	241570676	7	2	26496	0.87319	0.19128	GPR35
ENSG00000130294	2	241653181	241759725	19	2	26613	0.47325	0.31802	KIF1A
ENSG00000172482	2	241807896	241819919	10	2	26647	1.2813	0.10005	AGXT
ENSG00000172478	2	241825465	241836306	46	3	26735	0.92467	0.17757	C2orf54
ENSG00000226321	2	241858202	241932728	69	5	26670	1.7054	0.044059	AC104809.3
ENSG00000162804	2	241938255	242034983	41	8	26528	-0.16398	0.56513	SNED1
ENSG00000122085	2	242011584	242041747	21	3	26675	0.93268	0.17549	MTERFD2
ENSG00000115687	2	242045514	242089679	119	15	26615	0.74194	0.22906	PASK
ENSG00000115685	2	242088991	242123067	48	8	26673	0.55132	0.29071	PPP1R7
ENSG00000146205	2	242127924	242164792	18	5	26621	-0.080677	0.53215	ANO7
ENSG00000115677	2	242166679	242256476	107	11	26787	0.30879	0.37874	HDLBP
ENSG00000268485	2	242167319	242168850	2	1	26733	-0.1737	0.56895	AC104841.2
ENSG00000168385	2	242254515	242293442	44	8	26791	0.12352	0.45085	SEPT2
ENSG00000006607	2	242295658	242434256	166	15	26758	-0.031844	0.5127	FARP2
ENSG00000115694	2	242432089	242449145	16	4	26658	0.42569	0.33517	STK25
ENSG00000176720	2	242498136	242513546	2	1	26658	0.62412	0.26627	BOK
ENSG00000176946	2	242523820	242576864	55	6	26655	2.0748	0.019002	THAP4
ENSG00000168397	2	242576628	242613272	33	5	26472	0.4789	0.31601	ATG4B
ENSG00000168393	2	242615157	242626406	1	1	26511	1.3345	0.091028	DTYMK
ENSG00000168395	2	242641450	242668893	7	1	26700	0.64649	0.25898	ING5
ENSG00000216921	2	242836136	242844702	7	1	26736	0.1221	0.45141	AC131097.4
ENSG00000134121	3	238279	451090	91	5	26693	0.58267	0.28006	CHL1
ENSG00000134115	3	1134260	1445901	92	17	26620	0.0046644	0.49814	CNTN6
ENSG00000144619	3	2140497	3099645	477	77	26602	-0.57541	0.71749	CNTN4
ENSG00000091181	3	3111233	3168297	10	5	26683	-0.25455	0.60047	IL5RA
ENSG00000072756	3	3168600	3192563	21	3	26502	-0.2387	0.59433	TRNT1
ENSG00000113851	3	3190676	3221394	26	4	26578	-0.91758	0.82058	CRBN
ENSG00000144455	3	3742498	4508965	646	39	26637	0.92533	0.1774	SUMF1
ENSG00000175928	3	3841121	3889387	48	8	26626	0.091903	0.46339	LRRN1
ENSG00000170364	3	4344988	4359251	7	2	26402	-0.27912	0.60992	SETMAR
ENSG00000150995	3	4535032	4889524	209	36	26660	-1.1237	0.86942	ITPR1
ENSG00000235978	3	4855978	4928977	67	3	26643	-1.4793	0.93046	AC018816.3
ENSG00000134107	3	5020801	5027008	1	1	26626	-0.39837	0.65482	BHLHE40
ENSG00000134108	3	5163905	5222596	55	3	26700	-0.63568	0.73751	ARL8B
ENSG00000134109	3	5229331	5261642	1	1	26069	-0.64059	0.7391	EDEM1
ENSG00000196277	3	6811688	7783215	577	65	26612	0.89767	0.18468	GRM7
ENSG00000071282	3	8543393	8609805	54	2	26657	1.0076	0.15682	LMCD1
ENSG00000125046	3	8661086	8786726	17	6	26749	-0.065373	0.52606	SSUH2
ENSG00000182533	3	8775486	8883492	81	10	26623	1.2948	0.097693	CAV3
ENSG00000180914	3	8792094	8811314	11	4	26688	0.59048	0.27743	OXTR
ENSG00000070950	3	8817088	9005457	141	14	26587	0.45612	0.32415	RAD18
ENSG00000196220	3	9022275	9404737	150	44	26577	1.3082	0.095401	SRGAP3
ENSG00000134077	3	9404526	9428475	8	2	26755	1.1669	0.12163	THUMPD3
ENSG00000168137	3	9439299	9520924	47	2	26758	1.5022	0.066522	SETD5
ENSG00000156959	3	9543481	9595486	12	3	26482	0.045677	0.48178	LHFPL4
ENSG00000163719	3	9691117	9744077	3	1	26676	-0.14851	0.55903	MTMR14
ENSG00000156983	3	9773413	9789702	2	1	26717	1.156	0.12384	BRPF1
ENSG00000114026	3	9791628	9829903	11	2	26550	0.6828	0.24737	OGG1
ENSG00000134072	3	9799026	9811676	2	1	26599	0.76472	0.22222	CAMK1
ENSG00000171148	3	9821544	9834695	7	2	26546	0.72508	0.2342	TADA3
ENSG00000241553	3	9834179	9849410	6	1	26518	0.4571	0.3238	ARPC4
ENSG00000250151	3	9834766	9877085	53	4	26640	1.8121	0.034987	ARPC4-TTLL3
ENSG00000214021	3	9849770	9896822	52	4	26602	1.9096	0.028091	TTLL3
ENSG00000187288	3	9908398	9921938	1	1	26830	0.50564	0.30656	CIDEC
ENSG00000171135	3	9932238	9936033	2	1	26091	-0.86331	0.80602	JAGN1
ENSG00000163701	3	9944296	9958086	8	1	26064	-1.4036	0.91979	IL17RE
ENSG00000163703	3	9975506	9987097	7	1	26599	-0.70227	0.75874	CRELD1
ENSG00000163704	3	9987226	9994078	2	1	26639	0.14833	0.44104	PRRT3
ENSG00000125037	3	10004221	10052800	78	2	26773	-1.158	0.87657	EMC3
ENSG00000144554	3	10068098	10143614	92	2	26809	0.0075687	0.49698	FANCD2
ENSG00000163705	3	10123001	10149915	34	1	26813	0.19313	0.42343	FANCD2OS
ENSG00000254999	3	10157276	10168874	5	1	26777	0.61215	0.27022	BRK1
ENSG00000134086	3	10182692	10193904	6	2	26139	-0.63989	0.73888	VHL
ENSG00000134070	3	10206549	10285427	47	8	26563	0.096393	0.4616	IRAK2
ENSG00000157017	3	10327359	10334631	3	2	26825	0.89408	0.18564	GHRL
ENSG00000157020	3	10334815	10362862	3	2	26673	-0.11483	0.54571	SEC13
ENSG00000157087	3	10365707	10749716	152	30	26430	-1.6694	0.95248	ATP2B2
ENSG00000132164	3	10857885	10982419	90	19	26551	1.9033	0.028498	SLC6A11
ENSG00000157103	3	11034410	11080933	25	8	26610	0.46989	0.31922	SLC6A1
ENSG00000196639	3	11178779	11305243	78	10	26510	-1.4543	0.92707	HRH1
ENSG00000197548	3	11313995	11599139	157	9	26647	-1.0475	0.85256	ATG7
ENSG00000144560	3	11597544	11762220	186	22	26564	1.2183	0.11156	VGLL4
ENSG00000144559	3	11831916	11888393	36	5	26675	1.0125	0.15566	TAMM41
ENSG00000157150	3	12194551	12200851	6	1	26741	0.85371	0.19663	TIMP4
ENSG00000132170	3	12328867	12475855	75	4	26579	0.91239	0.18078	PPARG
ENSG00000154743	3	12525931	12581122	39	2	26589	-0.64445	0.74036	TSEN2
ENSG00000225526	3	12556433	12602558	37	2	26650	0.060281	0.47597	C3orf83
ENSG00000075975	3	12598513	12625212	14	1	26731	0.31031	0.37816	MKRN2
ENSG00000132155	3	12625100	12705725	32	2	26795	0.60294	0.27328	RAF1
ENSG00000088726	3	12775024	12810956	22	4	26726	-0.94432	0.8275	TMEM40
ENSG00000144712	3	12837971	12913415	74	9	26679	-1.7428	0.95931	CAND2
ENSG00000144711	3	12938719	13114617	37	8	26378	1.1943	0.11619	IQSEC1
ENSG00000132182	3	13357737	13461809	118	6	26717	1.1814	0.11873	NUP210
ENSG00000163517	3	13521224	13547916	3	1	26795	-1.6223	0.94764	HDAC11
ENSG00000163520	3	13573824	13679922	33	7	26424	1.0494	0.14699	FBLN2
ENSG00000154764	3	13857755	13921618	90	14	26520	-1.4805	0.93064	WNT7A
ENSG00000180438	3	13978756	14124311	125	5	26766	-0.6164	0.73118	TPRXL
ENSG00000163528	3	14153580	14166370	13	2	25992	0.55548	0.28928	CHCHD4
ENSG00000170876	3	14166440	14185179	6	2	26277	-0.70181	0.7586	TMEM43
ENSG00000268279	3	14176717	14189548	6	2	26435	-1.9225	0.97273	RP11-434D12.1
ENSG00000154767	3	14186647	14220283	23	3	26779	-1.2426	0.89299	XPC
ENSG00000170860	3	14219858	14242619	14	2	26647	-1.1747	0.87995	LSM3
ENSG00000131389	3	14444076	14530857	30	5	26383	-0.65578	0.74402	SLC6A6
ENSG00000154781	3	14693271	14714166	34	3	26676	1.2873	0.099003	CCDC174
ENSG00000131379	3	14716606	14814541	34	5	26717	1.1053	0.13451	C3orf20
ENSG00000154783	3	14860469	14975895	159	9	26573	0.23602	0.40671	FGD5
ENSG00000177463	3	14989091	15095107	42	5	26694	-1.3461	0.91087	NR2C2
ENSG00000131368	3	15083967	15106842	11	3	26682	-1.51	0.93448	MRPS25
ENSG00000131381	3	15111580	15140670	41	2	26812	-1.1564	0.87624	ZFYVE20
ENSG00000131375	3	15247659	15294425	1	1	26645	1.0111	0.15599	CAPN7
ENSG00000131370	3	15296360	15382875	45	10	26463	-0.28075	0.61055	SH3BP5
ENSG00000206562	3	15422782	15482073	50	4	26762	-0.24505	0.59679	METTL6
ENSG00000144597	3	15468862	15484120	4	2	26622	0.62293	0.26667	EAF1
ENSG00000206561	3	15491640	15563258	80	8	26600	0.89654	0.18498	COLQ
ENSG00000131373	3	15602211	15643338	5	1	25955	0.59512	0.27588	HACL1
ENSG00000169814	3	15642848	15687329	16	3	26436	0.97242	0.16542	BTD
ENSG00000206560	3	15708743	15901278	170	8	26728	-0.051293	0.52045	ANKRD28
ENSG00000131386	3	16216156	16273499	42	6	26355	-0.38688	0.65058	GALNT15
ENSG00000154813	3	16299485	16306479	13	2	26772	0.84117	0.20013	DPH3
ENSG00000154814	3	16306706	16391806	59	7	26579	0.33645	0.36827	OXNAD1
ENSG00000131378	3	16355081	16555533	103	23	26495	0.64544	0.25932	RFTN1
