ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000109390	NDUFC1	4	140188034	140223705	-1	protein_coding	4717	NDUFC1	0.459572169037874	0.118753905	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	7.511e-06	rs17314832:rs17314832;rs4863709	5
ENSG00000164134	NAA15	4	140222609	140341187	1	protein_coding	80155	NAA15	0.998576839501621	-1.069306892	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	7.511e-06	rs17314832:rs17314832;rs4863709	5
ENSG00000200520	RNU6-1214P	4	140239532	140239640	1	snRNA	NA	RNU6-1214P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	6.036e-06	rs4863709:rs17314832	5
ENSG00000145391	SETD7	4	140417095	140527853	-1	protein_coding	80854	SETD7	0.293260030580492	-2.639483136	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.875e-05	rs4863709:rs17314832	5
ENSG00000272717	RP11-342I1.2	4	140477953	140478797	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	6.036e-06	rs4863709:rs17314832	5
ENSG00000261268	RP11-308D13.3	4	140539290	140544386	-1	lincRNA	101927490	NA	NA	NA	0	0	1	0.000126253	0.00684124	GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic	NA	Yes	IMR90	1.875e-05	rs17314832;rs4863709:rs17314832	5
ENSG00000085871	MGST2	4	140586922	140661899	1	protein_coding	4258	MGST2	0.0551505663366712	-0.020765294	0	0	81	9.2575e-09	5.79187849925993e-05	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel	+	Yes	IMR90	9.906e-07	rs17314832;rs4863709;rs4863709:rs17314832	5
ENSG00000201533	RN7SKP237	4	140606281	140606581	-1	misc_RNA	NA	RN7SKP237	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.906e-07	rs4863709:rs17314832:rs17314832;rs4863709	5
ENSG00000178458	H3F3AP6	4	140619298	140619708	-1	pseudogene	NA	H3F3AP6	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.906e-07	rs4863709:rs17314832:rs17314832;rs4863709	5
ENSG00000196782	MAML3	4	140637907	141075338	-1	protein_coding	55534	MAML3	0.32989504838315	-0.192465137	189	19.95	170	1.1135e-40	0	eQTLcatalogue/Lepik_2017_ge_blood:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Whole_Blood:GTEx/v8/Testis:GTEx/v7/Testis	+	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:IMR90	9.906e-07	rs4863709;rs17314832;rs17314832:rs4863709:rs17314832	5
ENSG00000252233	RN7SKP253	4	140715279	140715587	-1	misc_RNA	NA	RN7SKP253	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	5.784e-06	rs4863709:rs17314832:rs17314832;rs4863709	5
ENSG00000250698	RP11-392B6.1	4	141049169	141055719	1	antisense	101927516	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90	9.906e-07	rs4863709:rs17314832:rs17314832;rs4863709	5
ENSG00000153130	SCOC	4	141178440	141306880	1	protein_coding	60592	SCOC	0.280616505811833	-0.89076732	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.906e-07	rs17314832:rs4863709:rs17314832;rs4863709	5
ENSG00000252300	SNORD112	4	141196195	141196266	-1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.906e-07	rs17314832:rs4863709:rs17314832;rs4863709	5
ENSG00000196951	RP11-425I13.3	4	141204878	141294535	-1	antisense	100129858	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	5.784e-06	rs4863709:rs17314832:rs17314832;rs4863709	5
ENSG00000249754	RP11-425I13.2	4	141235317	141235704	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.906e-07	rs4863709:rs17314832:rs17314832;rs4863709	5
ENSG00000241923	RP11-425I13.1	4	141287394	141288015	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	5.784e-06	rs4863709:rs17314832:rs17314832;rs4863709	5
ENSG00000153132	CLGN	4	141309609	141349122	-1	protein_coding	1047	CLGN	2.8539583939315e-07	-0.362344844	0	0	2	0.000139245	6.77628e-12	GTEx/v8/Adipose_Subcutaneous	NA	No	NA	NA	rs17314832	5
ENSG00000205301	RP11-542P2.1	4	141363416	141419531	-1	protein_coding	152586	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.875e-05	rs4863709:rs17314832	5
ENSG00000179387	ELMOD2	4	141445312	141474924	1	protein_coding	255520	ELMOD2	0.804445977851897	-1.294381343	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.875e-05	rs4863709:rs17314832	5
ENSG00000109424	UCP1	4	141480588	141489959	-1	protein_coding	7350	UCP1	4.52263871484388e-08	0.158439125	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	1.034e-05	rs17314832:rs17314832;rs4863709	5
ENSG00000242102	RN7SL152P	4	141499079	141499374	1	misc_RNA	NA	RN7SL152P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	1.034e-05	rs17314832:rs17314832;rs4863709	5
ENSG00000109436	TBC1D9	4	141541919	141677274	-1	protein_coding	23158	TBC1D9	0.876941194844605	-0.648224927	0	0	2	0.000421809	0.0287275343126058	PsychENCODE_eQTLs	+	No	NA	6.036e-06	rs4863709	5
ENSG00000249661	TNRC18P1	4	141562994	141566643	-1	pseudogene	NA	TNRC18P1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	9.906e-07	rs4863709:rs17314832:rs17314832;rs4863709	5
ENSG00000234956	RP11-356I2.1	6	138051307	138060120	-1	lincRNA	100507406	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	7.234e-06	rs147187651	6
ENSG00000216802	RP11-390P2.2	6	138971363	138972110	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	7.234e-06	rs147187651	6
ENSG00000203734	ECT2L	6	139117063	139225207	1	protein_coding	345930	ECT2L	7.34277312291911e-32	-0.426346926	1	8.12	0	NA	NA	NA	NA	Yes	Fetal_Cortex	7.234e-06	rs147187651	6
ENSG00000225415	RP3-509I19.1	6	139143884	139145015	1	pseudogene	NA	NA	NA	NA	1	8.12	0	NA	NA	NA	NA	No	NA	7.234e-06	rs147187651	6
ENSG00000206856	RNU6-427P	6	139180164	139180270	-1	snRNA	NA	RNU6-427P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm	7.234e-06	rs147187651	6
ENSG00000220600	RP3-509I19.6	6	139200036	139200544	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.234e-06	rs147187651	6
ENSG00000135597	REPS1	6	139224630	139309398	-1	protein_coding	85021	REPS1	0.999363610065212	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.234e-06	rs147187651	6
ENSG00000146386	ABRACL	6	139349819	139364439	1	protein_coding	58527	ABRACL	0.267692921991043	-0.230264418	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex:Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.234e-06	rs147187651	6
ENSG00000112406	HECA	6	139456249	139501939	1	protein_coding	51696	HECA	0.347342389373824	0.632111421	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex:Aorta:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.234e-06	rs147187651	6
ENSG00000231329	RP1-225E12.2	6	139465341	139560442	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.234e-06	rs147187651	6
ENSG00000272446	RP1-225E12.3	6	139480294	139566661	-1	processed_transcript	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.234e-06	rs147187651	6
ENSG00000164440	TXLNB	6	139561198	139613276	-1	protein_coding	167838	TXLNB	1.64577814159854e-16	1.185355881	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.234e-06	rs147187651	6
ENSG00000226571	RP11-445F6.2	6	139592499	139608444	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.234e-06	rs147187651	6
ENSG00000218565	RP11-12A2.1	6	139659155	139660717	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.234e-06	rs147187651	6
ENSG00000164442	CITED2	6	139693393	139695757	-1	protein_coding	10370	CITED2	0.706861723944729	0.613685494	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex:GM12878	7.234e-06	rs147187651	6
ENSG00000236013	RP3-332B22.1	6	140388572	140414858	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	7.234e-06	rs147187651	6
ENSG00000252107	RNA5SP220	6	140479728	140479831	-1	rRNA	NA	RNA5SP220	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell	7.234e-06	rs147187651	6
ENSG00000263514	MIR3668	6	140526389	140526463	1	miRNA	100500879	MIR3668	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	7.234e-06	rs147187651	6
ENSG00000221336	AL356137.1	6	140981760	140981850	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	7.234e-06	rs147187651	6
ENSG00000216548	RP11-471B18.1	6	141243594	141244047	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	7.234e-06	rs147187651	6
ENSG00000259828	RP11-63E9.1	6	141768148	141772143	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90	7.234e-06	rs147187651	6
ENSG00000222764	RN7SKP106	6	141807278	141807549	-1	misc_RNA	NA	RN7SKP106	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	7.234e-06	rs147187651	6
ENSG00000218351	RPS3AP23	6	141956787	141957640	-1	pseudogene	NA	RPS3AP23	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	7.234e-06	rs147187651	6
ENSG00000146414	SHPRH	6	146185381	146285559	-1	protein_coding	257218	SHPRH	0.491308215820232	-0.613553002	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	1.895e-05	rs2187437	7
ENSG00000152822	GRM1	6	146348782	146758734	1	protein_coding	2911	GRM1	0.989964591707789	-0.267244582	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:hESC	7.865e-06	rs2187437	7
ENSG00000187103	FUNDC2P3	6	146492451	146492983	1	pseudogene	NA	FUNDC2P3	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.895e-05	rs2187437	7
ENSG00000237468	RP11-715G15.1	6	146915652	146920067	-1	lincRNA	101928661	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90	7.865e-06	rs2187437	7
ENSG00000118492	ADGB	6	146920101	147136598	1	protein_coding	79747	ADGB	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90	7.865e-06	rs2187437	7
ENSG00000227748	RP11-497D6.3	6	147180317	147184217	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	7.865e-06	rs2187437	7
ENSG00000272397	RP11-497D6.5	6	147269664	147272295	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	7.865e-06	rs2187437	7
ENSG00000225135	RP11-361F15.2	6	147708800	147711601	1	lincRNA	134957	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.865e-06	rs2187437	7
ENSG00000220494	YAP1P1	6	147728025	147729417	1	pseudogene	NA	YAP1P1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.865e-06	rs2187437	7
ENSG00000203727	SAMD5	6	147830063	148058683	1	protein_coding	389432	SAMD5	0.000898003812903688	1.680995061	0	0	26	4.61737e-17	3.17319e-12	eQTLcatalogue/CEDAR_rectum:eQTLcatalogue/CEDAR_transverse_colon:GTEx/v8/Colon_Transverse:GTEx/v8/Pancreas:GTEx/v7/Colon_Transverse:GTEx/v6/Colon_Transverse	+	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	7.865e-06	rs2187437	7
ENSG00000227681	RP11-307P5.1	6	147981839	148275073	1	lincRNA	NA	NA	NA	NA	42	17.35	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.865e-06	rs2187437	7
ENSG00000226249	RP11-307P5.2	6	148062570	148064460	-1	lincRNA	NA	NA	NA	NA	0	0	35	7.09057e-11	2.70856e-72	GTEx/v8/Testis:GTEx/v7/Testis:GTEx/v6/Testis	+	Yes	Mesenchymal_Stem_Cell	7.865e-06	rs2187437	7
ENSG00000234675	RP11-242F11.2	6	148338558	148342110	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.865e-06	rs2187437	7
ENSG00000230205	RP11-631F7.2	6	148454945	148458540	-1	lincRNA	NA	NA	NA	NA	0	0	1	0.000329232	0.0233576866527144	PsychENCODE_eQTLs	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	7.865e-06	rs2187437	7
ENSG00000111961	SASH1	6	148593440	148873186	1	protein_coding	23328	SASH1	0.00325444461467519	-1.839894093	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.865e-06	rs2187437	7
ENSG00000207345	RNU6-1222P	6	148599808	148599914	1	snRNA	NA	RNU6-1222P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.865e-06	rs2187437	7
ENSG00000215223	CYP51A1P3	6	148799829	148801899	1	pseudogene	NA	CYP51A1P3	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	7.865e-06	rs2187437	7
ENSG00000223322	AL033378.1	6	148845289	148845376	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm	7.865e-06	rs2187437	7
ENSG00000231368	RP11-461H3.2	6	148968843	148969733	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	7.865e-06	rs2187437	7
ENSG00000227660	RP11-162J8.2	6	149276764	149285820	-1	antisense	100128176	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	7.865e-06	rs2187437	7
ENSG00000009765	IYD	6	150690028	150727105	1	protein_coding	389434	IYD	0.0883091920429625	8.246715004	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.895e-05	rs2187437	7
ENSG00000220598	SSR1P1	6	150705443	150706256	-1	pseudogene	NA	SSR1P1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.895e-05	rs2187437	7
ENSG00000164669	INTS4L1	7	64601603	64694600	1	pseudogene	NA	INTS4L1	NA	NA	0	0	13	NA	0.049	CMC_SVA_trans	+	No	NA	2.491e-05	rs687037	12
ENSG00000122783	C7orf49	7	134777115	134855547	-1	protein_coding	78996	C7orf49	0.335421676073075	0.903750836	0	0	19	3.15254e-06	0.00812418	GTEx/v7/Colon_Sigmoid	-	No	NA	1.337e-05	rs147090214	8
ENSG00000105875	WDR91	7	134868590	134896316	-1	protein_coding	29062	WDR91	0.00140853962093613	1.515212246	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	4.152e-06	rs147090214	8
ENSG00000231794	AC009542.2	7	134883153	134887108	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	4.152e-06	rs147090214	8
ENSG00000146857	STRA8	7	134916731	134943244	1	protein_coding	346673	STRA8	0.00268491395995002	-0.110662204	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	4.152e-06	rs147090214	8
ENSG00000271414	RP11-751K21.1	7	135335720	135336164	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.152e-06	rs147090214	8
ENSG00000223718	AC093107.7	7	135344787	135345401	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.152e-06	rs147090214	8
ENSG00000243317	C7orf73	7	135347244	135378166	1	protein_coding	101930655	C7orf73	NA	-0.612503778	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.152e-06	rs147090214	8
ENSG00000212303	RNU6-1154P	7	135350347	135350450	-1	snRNA	NA	RNU6-1154P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.152e-06	rs147090214	8
ENSG00000164707	SLC13A4	7	135365985	135414006	-1	protein_coding	26266	SLC13A4	0.915550850591339	0.123870589	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.152e-06	rs147090214	8
ENSG00000273219	RP11-644N4.1	7	135389285	135389589	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.152e-06	rs147090214	8
ENSG00000189320	FAM180A	7	135413096	135433594	-1	protein_coding	389558	FAM180A	0.337078259629403	-0.008393121	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.152e-06	rs147090214	8
ENSG00000222219	AC091736.1	7	135482754	135482857	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.152e-06	rs147090214	8
ENSG00000224746	AC015987.1	7	135611203	135617629	1	antisense	101928915	NA	NA	NA	8	9.001	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.152e-06	rs147090214	8
ENSG00000105887	MTPN	7	135611509	135662101	-1	protein_coding	767558	MTPN	0.754654166903489	-0.942985014	25	16.32	31	1.85278e-08	1.11587e-05	eQTLcatalogue/GENCORD_ge_LCL:eQTLcatalogue/TwinsUK_ge_LCL:eQTLGen_cis_eQTLs:GTEx/v8/Cells_EBV-transformed_lymphocytes	-	Yes	Promoter_anchored_loops:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.152e-06	rs147090214	8
ENSG00000236338	AC015987.2	7	135611542	135613214	1	protein_coding	NA	NA	NA	NA	8	9.001	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.152e-06	rs147090214	8
ENSG00000267697	LUZP6	7	135612022	135612198	-1	protein_coding	767558	LUZP6	NA	0.110158905	8	9.001	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.152e-06	rs147090214	8
ENSG00000199700	RNU6-223P	7	135645451	135645557	1	snRNA	NA	RNU6-223P	NA	NA	6	3.734	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.152e-06	rs147090214	8
ENSG00000230649	AC024084.1	7	135710509	135769416	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.152e-06	rs147090214	8
ENSG00000232053	AC009784.3	7	135777673	136122174	1	lincRNA	NA	NA	NA	NA	0	0	4	6.5993e-07	0.00204834840376453	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLGen_cis_eQTLs	-	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.152e-06	rs147090214	8
ENSG00000206705	Y_RNA	7	135814728	135814829	-1	misc_RNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.152e-06	rs147090214	8
ENSG00000220982	AC009784.1	7	135929194	135929282	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.152e-06	rs147090214	8
ENSG00000236503	AC009784.4	7	135947306	135947765	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.152e-06	rs147090214	8
ENSG00000226066	AC009541.1	7	136170404	136173065	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	4.152e-06	rs147090214	8
ENSG00000234352	hsa-mir-490	7	136370306	136866854	-1	antisense	574443	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	4.152e-06	rs147090214	8
ENSG00000231244	PSMC1P3	7	136398618	136399935	1	pseudogene	NA	PSMC1P3	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.152e-06	rs147090214	8
ENSG00000238488	snoU13	7	136525840	136525943	-1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.152e-06	rs147090214	8
ENSG00000181072	CHRM2	7	136553416	136705002	1	protein_coding	1129	CHRM2	0.00587059361264825	0.134303781	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.152e-06	rs147090214	8
ENSG00000207597	MIR490	7	136587914	136588041	1	miRNA	574443	MIR490	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.152e-06	rs147090214	8
ENSG00000223657	KRT8P51	7	136623027	136623300	-1	pseudogene	NA	KRT8P51	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.152e-06	rs147090214	8
ENSG00000224469	AC009517.2	7	136848790	136849359	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	4.152e-06	rs147090214	8
ENSG00000105894	PTN	7	136912088	137028611	-1	protein_coding	5764	PTN	0.289147235393633	-0.732523984	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	4.152e-06	rs147090214	8
ENSG00000202023	SNORD81	7	136972434	136972509	1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.152e-06	rs147090214	8
ENSG00000231114	AC078842.4	7	137003339	137011700	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	4.152e-06	rs147090214	8
ENSG00000228031	AC078842.3	7	137029676	137039229	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	4.152e-06	rs147090214	8
ENSG00000157680	DGKI	7	137065783	137531838	-1	protein_coding	9162	DGKI	0.738016171796638	-0.081402641	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.152e-06	rs147090214	8
ENSG00000230383	AC009245.3	7	137406731	137407592	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.152e-06	rs147090214	8
