ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000263363	MIR5702	2	227523426	227523509	-1	miRNA	100847053	MIR5702	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs4624371	2
ENSG00000169047	IRS1	2	227596033	227664475	-1	protein_coding	3667	IRS1	0.218507352371316	-1.69763346	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	6.111e-05	rs4624371	2
ENSG00000272622	RP11-395N3.2	2	227664862	227675745	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	6.111e-05	rs4624371	2
ENSG00000261379	RP11-395N3.1	2	227668752	227669777	1	sense_intronic	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	6.111e-05	rs4624371	2
ENSG00000144468	RHBDD1	2	227700297	227863931	1	protein_coding	84236	RHBDD1	4.74167775070528e-09	-1.639933235	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	7.963e-06	rs4624371	2
ENSG00000212391	SNORA48	2	227833705	227833838	-1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	0.0002136	rs4624371	2
ENSG00000081052	COL4A4	2	227867427	228028829	-1	protein_coding	1286	COL4A4	1.68977859995688e-08	-1.720840672	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	7.963e-06	rs4624371	2
ENSG00000221608	AC079235.1	2	227988959	227989074	1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	0.0002136	rs4624371	2
ENSG00000169031	COL4A3	2	228029281	228179508	1	protein_coding	1285	COL4A3	7.57550007722727e-05	0.806121191	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	7.963e-06	rs4624371	2
ENSG00000236432	AC097662.2	2	228085768	228189917	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	7.963e-06	rs4624371	2
ENSG00000168958	MFF	2	228189867	228222550	1	protein_coding	56947	MFF	0.375813389382855	1.451440907	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	7.963e-06	rs4624371	2
ENSG00000168955	TM4SF20	2	228226872	228246711	-1	protein_coding	79853	TM4SF20	2.18814392829867e-06	0.132895867	0	0	0	NA	NA	NA	NA	Yes	hESC	7.963e-06	rs4624371	2
ENSG00000266382	MIR5703	2	228336848	228336903	1	miRNA	100847081	MIR5703	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesendoderm:hESC	8.639e-06	rs4624371	2
ENSG00000173744	AGFG1	2	228336868	228425930	1	protein_coding	3267	AGFG1	0.969265961919115	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesendoderm:hESC	8.639e-06	rs4624371	2
ENSG00000042304	C2orf83	2	228474806	228498036	-1	protein_coding	56918	C2orf83	0.0501106068636758	5.105666403	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	NA	rs4624371	2
ENSG00000236116	AC064853.2	2	228481714	228482506	-1	sense_intronic	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	NA	rs4624371	2
ENSG00000250599	AC064853.3	2	228497685	228513322	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	NA	rs4624371	2
ENSG00000123485	HJURP	2	234742062	234763212	-1	protein_coding	55355	HJURP	1.26222310392964e-05	0.855026232	0	0	1	6.0424e-06	0.0482172	GTEx/v8/Vagina	NA	No	NA	NA	rs66799507	3
ENSG00000144481	TRPM8	2	234826043	234928166	1	protein_coding	79054	TRPM8	4.73679846782498e-15	1.509210961	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.499e-06	rs66799507	3
ENSG00000237581	AC005538.5	2	234854790	234864079	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:hESC	3.499e-06	rs66799507	3
ENSG00000072080	SPP2	2	234959323	234985778	1	protein_coding	6694	SPP2	1.27136183221359e-06	0.065380645	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.499e-06	rs66799507	3
ENSG00000226442	AC006037.2	2	235017725	235018125	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	hESC	3.499e-06	rs66799507	3
ENSG00000261298	RP11-309M7.1	2	235131482	235133158	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.499e-06	rs66799507	3
ENSG00000188042	ARL4C	2	235401685	235405697	-1	protein_coding	10123	ARL4C	0.607389355262414	0.420186502	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.499e-06	rs66799507	3
ENSG00000235726	AC010148.1	2	235742959	235822028	-1	processed_transcript	101927896	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	3.499e-06	rs66799507	3
ENSG00000130147	SH3BP4	2	235860617	235964358	1	protein_coding	23677	SH3BP4	0.0809644359581152	-0.445659659	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	3.499e-06	rs66799507	3
ENSG00000226542	AC114814.4	2	235993466	235997230	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.499e-06	rs66799507	3
ENSG00000231032	AC114814.2	2	236055660	236056144	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm	3.499e-06	rs66799507	3
ENSG00000124835	AC105760.3	2	237957242	237964810	-1	antisense	93463	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.499e-06	rs66799507	3
ENSG00000227252	AC105760.2	2	237968077	237994460	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.499e-06	rs66799507	3
ENSG00000198612	COPS8	2	237993955	238009109	1	protein_coding	10920	COPS8	0.138824250988609	-0.448160184	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.499e-06	rs66799507	3
ENSG00000224844	AC107079.1	2	238031553	238032740	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.499e-06	rs66799507	3
ENSG00000163359	COL6A3	2	238232646	238323018	-1	protein_coding	1293	COL6A3	7.79330849282056e-11	-0.10998184	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.499e-06	rs66799507	3
ENSG00000222022	AC112721.1	2	238330063	238333919	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.499e-06	rs66799507	3
ENSG00000222032	AC112721.2	2	238337563	238343465	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.499e-06	rs66799507	3
ENSG00000240045	RP11-451G4.2	3	155008018	155011564	-1	lincRNA	100507537	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	NA	rs1872982	4
ENSG00000242790	RP11-451G4.3	3	155008977	155011965	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	NA	rs1872982	4
ENSG00000239443	PABPC1P10	3	155027216	155027596	-1	pseudogene	NA	PABPC1P10	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	NA	rs1872982	4
ENSG00000248772	RP11-639F1.1	3	155093472	155093579	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	NA	rs1872982	4
ENSG00000240489	SETP14	3	155705093	155705965	1	pseudogene	NA	SETP14	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	0.0003515	rs1872982	4
ENSG00000174930	VN2R1P	3	155737435	155755475	1	pseudogene	NA	VN2R1P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.597e-05	rs1872982	4
ENSG00000169282	KCNAB1	3	155755490	156256545	1	protein_coding	7881	KCNAB1	0.0665503434443176	-0.389325849	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.597e-05	rs1872982	4
ENSG00000242017	ALG1L15P	3	155761944	155762737	-1	pseudogene	NA	ALG1L15P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	NA	rs1872982	4
ENSG00000242537	RP11-294L13.1	3	155829221	155831987	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	0.0003515	rs1872982	4
ENSG00000227709	RP11-118D22.3	3	155893641	155894700	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	2.597e-05	rs1872982	4
ENSG00000240596	KCNAB1-AS2	3	155933349	155945672	-1	antisense	100874083	KCNAB1-AS2	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	0.00113	rs1872982	4
ENSG00000242370	KCNAB1-AS1	3	156158946	156164694	-1	antisense	100874084	KCNAB1-AS1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	NA	rs1872982	4
ENSG00000272990	RP11-305K5.1	3	156241529	156242036	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs1872982	4
ENSG00000114850	SSR3	3	156257929	156272973	-1	protein_coding	6747	SSR3	0.301905502483941	0.990105609	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs1872982	4
ENSG00000243926	TIPARP-AS1	3	156389651	156392167	-1	antisense	NA	TIPARP-AS1	NA	NA	0	0	2	0.00016189	1.67458e-15	GTEx/v8/Esophagus_Mucosa	+	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	0.01252	rs1872982	4
ENSG00000163659	TIPARP	3	156391024	156424559	1	protein_coding	25976	TIPARP	0.997752090167203	-1.24770545	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	NA	rs1872982	4
ENSG00000174912	METTL15P1	3	156431673	156432717	-1	pseudogene	NA	METTL15P1	NA	NA	0	0	1	0.000200601	9.21654e-15	GTEx/v8/Esophagus_Muscularis	NA	Yes	IMR90	NA	rs1872982	4
ENSG00000197980	LEKR1	3	156543270	156763918	1	protein_coding	389170	LEKR1	NA	-0.029832928	0	0	1	0.000143136	7.81271e-05	GTEx/v8/Adipose_Visceral_Omentum	+	No	NA	0.01193	rs1872982	4
ENSG00000243629	LINC00880	3	156799456	156840793	-1	lincRNA	339894	LINC00880	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90	NA	rs1872982	4
ENSG00000241544	RP11-6F2.5	3	156799630	156806336	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs1872982	4
ENSG00000241135	LINC00881	3	156807670	156818924	1	lincRNA	100498859	LINC00881	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs1872982	4
ENSG00000163660	CCNL1	3	156864297	156878549	-1	protein_coding	57018	CCNL1	0.942872593157657	-0.738926624	0	0	19	1.5911e-54	0	eQTLGen_cis_eQTLs:CMC_NoSVA_cis:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v7/Breast_Mammary_Tissue	+	Yes	Left_Ventricle:IMR90	0.003358	rs1872982	4
ENSG00000201778	Y_RNA	3	156871337	156871429	1	misc_RNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90	NA	rs1872982	4
ENSG00000244515	KRT18P34	3	156880452	156881721	-1	pseudogene	NA	KRT18P34	NA	NA	0	0	12	1.08812e-05	3.22198e-42	TIGER/Nom_Alonso_Pancreatic_islets:PsychENCODE_eQTLs:GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Muscle_Skeletal:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v7/Artery_Aorta	-	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	0.003566	rs1872982	4
ENSG00000241770	RP11-555M1.3	3	156881241	156886922	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	0.003566	rs1872982	4
ENSG00000222675	RNA5SP146	3	156891707	156891829	-1	rRNA	NA	RNA5SP146	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	0.003566	rs1872982	4
ENSG00000243176	RP11-550I24.2	3	156893012	157099054	1	processed_transcript	NA	NA	NA	NA	0	0	32	2.3805e-14	0	DICE/Monocyte_non_classical:eQTLGen_cis_eQTLs	+	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	0.003566	rs1872982	4
ENSG00000270981	RP11-550I24.3	3	156948109	156948997	-1	pseudogene	NA	NA	NA	NA	0	0	1	0.000603555	0.0385411198057913	PsychENCODE_eQTLs	NA	Yes	Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	2.597e-05	rs1872982	4
ENSG00000197415	VEPH1	3	156977531	157251408	-1	protein_coding	79674	VEPH1	9.32876839110736e-12	-0.084117036	1	4.349	125	3.29387e-27	0	eQTLcatalogue/Alasoo_2018_ge_macrophage_IFNg_Salmonella:eQTLcatalogue/Alasoo_2018_ge_macrophage_IFNg:eQTLcatalogue/Alasoo_2018_ge_macrophage_Salmonella:eQTLcatalogue/GENCORD_ge_fibroblast:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Coronary:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v7/Adipose_Subcutaneous:GTEx/v7/Artery_Aorta:GTEx/v7/Cells_Transformed_fibroblasts:GTEx/v6/Adipose_Subcutaneous:GTEx/v6/Cells_Transformed_fibroblasts	-	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	6.155e-06	rs1872982	4
ENSG00000163661	PTX3	3	157154578	157161417	1	protein_coding	5806	PTX3	0.0129819003080692	0.216503794	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm	NA	rs1872982	4
ENSG00000174899	C3orf55	3	157261035	157395538	1	protein_coding	152078	C3orf55	0.0392312788649	0.142924938	139	17.24	55	1.9872e-16	2.50474e-15	TIGER/Nom_Alonso_Pancreatic_islets:EyeGEx:eQTLcatalogue/BrainSeq_ge_brain:eQTLcatalogue/TwinsUK_ge_fat:PsychENCODE_eQTLs:GTEx/v8/Adrenal_Gland:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Testis:GTEx/v8/Thyroid:GTEx/v7/Adrenal_Gland:GTEx/v7/Brain_Caudate_basal_ganglia:GTEx/v7/Colon_Transverse:GTEx/v7/Thyroid:GTEx/v6/Adrenal_Gland	-	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	6.155e-06	rs1872982	4
ENSG00000251751	RN7SKP46	3	157648281	157648514	-1	misc_RNA	NA	RN7SKP46	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.597e-05	rs1872982	4
ENSG00000239716	RP11-290K4.1	3	157694350	157695925	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	2.597e-05	rs1872982	4
ENSG00000242536	RP11-290K4.2	3	157734005	157806786	-1	lincRNA	NA	NA	NA	NA	5	5.741	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	2.597e-05	rs1872982	4
ENSG00000168779	SHOX2	3	157814948	157824292	-1	protein_coding	6474	SHOX2	0.0852112280919416	0.382488989	0	0	14	3.2394e-08	1.79553e-11	eQTLcatalogue/TwinsUK_ge_fat:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Artery_Tibial:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Thyroid:GTEx/v7/Esophagus_Gastroesophageal_Junction:GTEx/v7/Lung	-	Yes	Aorta:Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	6.155e-06	rs1872982	4
ENSG00000174891	RSRC1	3	157823644	158263519	1	protein_coding	51319	RSRC1	3.41025677860813e-05	-0.589077789	12	8.689	160	5.8503e-61	0	eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Quach_2016_ge_monocyte_LPS:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/TwinsUK_ge_fat:eQTLGen_cis_eQTLs:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Hippocampus:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis:GTEx/v7/Adipose_Subcutaneous:GTEx/v7/Artery_Tibial:GTEx/v7/Nerve_Tibial:GTEx/v7/Thyroid	-	Yes	Aorta:Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	6.155e-06	rs1872982	4
ENSG00000241723	RP11-113A11.1	3	157993598	157994210	-1	pseudogene	NA	NA	NA	NA	1	0.759	1	0.0001521	0.0122661290322581	TIGER/Nom_Alonso_Pancreatic_islets	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.597e-05	rs1872982	4
ENSG00000243314	RP11-538P18.1	3	158214350	158214723	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.597e-05	rs1872982	4
ENSG00000243150	RP11-538P18.2	3	158263009	158288855	-1	antisense	100996447	NA	NA	NA	1	0.817	2	7.87542e-06	0.00026300157	eQTLcatalogue/BrainSeq_ge_brain:GTEx/v6/Artery_Tibial	NA	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.597e-05	rs1872982	4
ENSG00000178053	MLF1	3	158288952	158325041	1	protein_coding	4291	MLF1	1.28387834312483e-06	-0.002234274	3	14.89	36	1.94324e-06	2.11065e-39	eQTLcatalogue/Nedelec_2016_ge_macrophage_naive:CMC_NoSVA_cis:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic	+	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.597e-05	rs1872982	4
ENSG00000243025	MTAPP1	3	158327399	158328646	-1	pseudogene	NA	MTAPP1	NA	NA	1	3.527	0	NA	NA	NA	NA	Yes	Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.597e-05	rs1872982	4
ENSG00000243165	RP11-79M21.3	3	158344445	158344638	-1	pseudogene	NA	NA	NA	NA	1	3.527	0	NA	NA	NA	NA	Yes	Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.597e-05	rs1872982	4
ENSG00000168827	GFM1	3	158362067	158410364	1	protein_coding	85476	GFM1	1.66398179768796e-06	0.025437529	2	3.3	28	1.3374e-13	0	eQTLGen_cis_eQTLs:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis:GTEx/v8/Thyroid:GTEx/v7/Pancreas:GTEx/v7/Skin_Sun_Exposed_Lower_leg:GTEx/v7/Testis:GTEx/v6/Breast_Mammary_Tissue:GTEx/v6/Esophagus_Mucosa	+	Yes	Adult_Cortex:Fetal_Cortex:Aorta:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.597e-05	rs1872982	4
ENSG00000079257	LXN	3	158363611	158390482	-1	protein_coding	56925	LXN	0.00362044465677788	-0.099914881	2	3.3	69	2.3593e-28	0	PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:CMC_SVA_cis:GTEx/v7/Brain_Caudate_basal_ganglia	-	Yes	Aorta:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.597e-05	rs1872982	4
ENSG00000272087	RP11-379F4.7	3	158410909	158411557	-1	lincRNA	NA	NA	NA	NA	0	0	6	3.024e-07	2.43870967741936e-05	TIGER/Nom_Alonso_Pancreatic_islets:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic	+	Yes	Aorta:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.597e-05	rs1872982	4
ENSG00000272440	RP11-379F4.6	3	158413156	158413370	1	lincRNA	NA	NA	NA	NA	0	0	7	4.50712038706e-06	0.0139516129032258	TIGER/Nom_Alonso_Pancreatic_islets:DICE/T_CD8_naive_activated	NA	Yes	Aorta:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.597e-05	rs1872982	4
ENSG00000118849	RARRES1	3	158414681	158450485	-1	protein_coding	5918	RARRES1	8.40651968753382e-07	0.243737299	1	0.336	7	7.69940428502502e-05	0.00842872825481361	PsychENCODE_eQTLs:BRAINEAC/CRBL:BRAINEAC/THAL	NA	Yes	IMR90:Mesenchymal_Stem_Cell	NA	rs1872982	4
ENSG00000118855	MFSD1	3	158449987	158547508	1	protein_coding	64747	MFSD1	1.01997314131748e-09	-0.113517327	1	0.336	3	NA	0.009	CMC_SVA_cis	+	Yes	IMR90:Mesenchymal_Stem_Cell	0.04077	rs1872982	4
ENSG00000240207	RP11-379F4.4	3	158450052	158501859	1	antisense	100287290	NA	NA	NA	1	0.336	3	2.36252e-05	1.11185e-18	CMC_SVA_cis:GTEx/v8/Colon_Transverse:GTEx/v8/Heart_Atrial_Appendage	NA	Yes	IMR90:Mesenchymal_Stem_Cell	NA	rs1872982	4
ENSG00000243675	RP11-379F4.1	3	158481220	158481542	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	0.0003515	rs1872982	4
ENSG00000271778	RP11-379F4.8	3	158500336	158500913	1	sense_intronic	NA	NA	NA	NA	0	0	3	1.99249e-05	0.00920398	GTEx/v8/Muscle_Skeletal:GTEx/v7/Muscle_Skeletal	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	0.0003515	rs1872982	4
ENSG00000272247	RP11-379F4.9	3	158519046	158519724	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	0.0003515	rs1872982	4
ENSG00000232374	GPR79	3	158558788	158559873	-1	pseudogene	NA	GPR79	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.597e-05	rs1872982	4
ENSG00000250588	IQCJ-SCHIP1	3	158680024	159615155	1	protein_coding	100505385	IQCJ-SCHIP1	0.66050205956069	0.046322593	0	0	0	NA	NA	NA	NA	Yes	IMR90	0.0003515	rs1872982	4
ENSG00000263634	MIR3919	3	159000435	159000523	1	miRNA	100500803	MIR3919	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	0.00113	rs1872982	4
ENSG00000243116	RP11-564C24.1	3	159439313	159440190	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.597e-05	rs1872982	4
ENSG00000241211	IQCJ-SCHIP1-AS1	3	159483176	159486401	-1	antisense	NA	IQCJ-SCHIP1-AS1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	NA	rs1872982	4
